,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
16494,50024,Women,Apparel,Bottomwear,Leggings,Black,Winter,Casual,12
16497,7266,Men,Apparel,Bottomwear,Track Pants,Cream,Summer,Casual,13
16505,20353,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
16523,40084,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,Casual,9
16530,31221,Women,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
16553,42972,Women,Apparel,Bottomwear,Swimwear,Black,Winter,Casual,12
16573,11289,Men,Apparel,Bottomwear,Jeans,Blue,Spring,Casual,8
16604,47058,Women,Apparel,Bottomwear,Salwar,Green,Summer,Ethnic,6
16623,44629,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
16647,31448,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
16660,49760,Women,Apparel,Bottomwear,Leggings,Green,Summer,Casual,6
16663,16058,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,3
16665,29685,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
16681,5018,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
16704,44931,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
16710,25906,Women,Apparel,Bottomwear,Leggings,Purple,Summer,Casual,10
16714,9083,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
16738,50955,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
16746,9077,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,Sports,11
16772,8397,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
16792,51619,Women,Apparel,Bottomwear,Jeggings,White,Fall,Casual,13
16809,14689,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,0
16822,13231,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,8
16823,27004,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,8
16840,57141,Women,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,6
16849,7126,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
16851,8952,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
16863,11330,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
16876,7542,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,13
16899,54192,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
16910,5027,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
16944,42003,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
16967,23450,Men,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
16982,15132,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
16986,59813,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
17011,26310,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
17015,3912,Women,Apparel,Bottomwear,Capris,Grey,Summer,Casual,14
17081,15338,Women,Apparel,Bottomwear,Capris,Grey,Fall,Sports,14
17089,50952,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
17102,9084,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
17125,11308,Men,Apparel,Bottomwear,Jeans,Black,Spring,Casual,12
17130,25901,Women,Apparel,Bottomwear,Leggings,Pink,Summer,Casual,11
17133,39750,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,3
17151,59814,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
17164,23665,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
17175,26317,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
17176,23457,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
17184,22585,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
17205,7783,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
17217,42004,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
17221,10023,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
17257,30616,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
17305,43310,Women,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,11
17325,8955,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
17328,27231,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
17344,27003,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
17345,13236,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,8
17348,31166,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
17382,40930,Girls,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,8
17422,39792,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
17446,43917,Women,Apparel,Bottomwear,Trousers,Blue,Summer,Casual,8
17482,39130,Women,Apparel,Bottomwear,Leggings,Grey,Fall,Casual,14
17485,7128,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
17495,48395,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
17519,30412,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
17529,51617,Women,Apparel,Bottomwear,Jeggings,Grey,Fall,Casual,14
17559,26321,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,Sports,12
17562,9079,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
17577,15331,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,13
17616,27207,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
17630,10485,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
17637,14025,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
17657,39759,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
17694,16918,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
17698,11301,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
17720,13836,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,9
17726,48392,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Casual,9
17738,28879,Women,Apparel,Bottomwear,Leggings,Red,Summer,Casual,0
17739,50963,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
17757,39761,Women,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
17763,44309,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
17767,11339,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
17772,25930,Women,Apparel,Bottomwear,Skirts,Black,Summer,Casual,12
17783,16920,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,Casual,9
17798,39795,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
17814,3923,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Casual,9
17827,56852,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
17831,26319,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
17869,11306,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
17874,21593,Women,Apparel,Bottomwear,Capris,Grey,Summer,Casual,14
17880,33264,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,3
17904,14022,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
17921,27032,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
17979,22786,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
18005,15336,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Casual,14
18014,51610,Women,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,0
18037,10012,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,9
18040,15560,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
18052,30415,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
18070,51482,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
18072,36742,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
18091,27630,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
18098,28678,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
18122,16513,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
18135,43523,Women,Apparel,Bottomwear,Trousers,Beige,Winter,Casual,3
18137,26988,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,Casual,8
18161,40160,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
18168,3510,Women,Apparel,Bottomwear,Capris,Black,Fall,Sports,12
18169,26372,Women,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
18178,26140,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
18189,30819,Women,Apparel,Bottomwear,Leggings,Pink,Summer,Ethnic,11
18192,37200,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
18195,53745,Women,Apparel,Bottomwear,Capris,Grey,Summer,Casual,14
18200,40352,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
18218,51476,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
18282,40997,Girls,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
18322,31558,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
18360,22987,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
18378,13298,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,13
18383,30826,Women,Apparel,Bottomwear,Churidar,Navy Blue,Summer,Ethnic,9
18440,51471,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
18456,42402,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
18467,53742,Women,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
18468,37207,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,Casual,9
18479,41889,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
18487,33495,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
18509,43524,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,12
18551,16514,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
18552,8937,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
18586,27405,Women,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
18595,51485,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
18615,6866,Women,Apparel,Bottomwear,Leggings,Black,Summer,Ethnic,12
18618,7188,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
18648,30821,Women,Apparel,Bottomwear,Churidar,Beige,Summer,Ethnic,3
18693,8762,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
18702,27608,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
18709,28640,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
18721,7940,Women,Apparel,Bottomwear,Capris,Grey,Fall,Sports,14
18740,1885,Men,Apparel,Bottomwear,Shorts,Grey,Winter,Casual,14
18771,12344,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Formal,3
18775,30828,Women,Apparel,Bottomwear,Churidar,Rust,Summer,Ethnic,0
18810,42262,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
18849,16380,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Formal,0
18860,7511,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
18897,16374,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Formal,9
18918,13262,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
18942,16522,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
18943,8901,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
18951,20040,Women,Apparel,Bottomwear,Stockings,Navy Blue,Fall,Casual,9
18952,40999,Girls,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
18954,32585,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
18965,9672,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
19020,30817,Women,Apparel,Bottomwear,Leggings,Rust,Summer,Ethnic,0
19042,18487,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
19060,26986,Women,Apparel,Bottomwear,Shorts,Purple,Summer,Casual,10
19174,16373,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,Formal,12
19217,35939,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
19232,42265,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
19272,7186,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
19279,14286,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
19298,40364,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
19374,31338,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
19388,26149,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
19389,46890,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
19391,30810,Women,Apparel,Bottomwear,Leggings,Beige,Summer,Casual,3
19397,37209,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
19405,59878,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,12
19409,6857,Women,Apparel,Bottomwear,Skirts,Black,Summer,Casual,12
19463,3922,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,14
19479,39794,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
19518,28878,Women,Apparel,Bottomwear,Leggings,Lavender,Summer,Casual,10
19519,50962,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
19545,48393,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
19550,25931,Women,Apparel,Bottomwear,Skirts,Red,Summer,Casual,0
19558,33068,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
19559,44906,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
19561,16921,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
19585,39760,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
19595,22787,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
19602,15337,Men,Apparel,Bottomwear,Tracksuits,Olive,Fall,Sports,6
19644,15561,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
19676,18870,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
19680,51611,Women,Apparel,Bottomwear,Leggings,Black,Fall,Casual,12
19732,21592,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
19735,11307,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
19770,14023,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
19802,43916,Women,Apparel,Bottomwear,Shorts,Yellow,Summer,Casual,4
19814,58562,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,Casual,9
19819,43318,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
19830,39131,Women,Apparel,Bottomwear,Leggings,Pink,Fall,Casual,11
19838,48394,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
19863,40931,Girls,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,8
19915,39793,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
19933,14024,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
19965,27206,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
19994,16919,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
20005,25909,Women,Apparel,Bottomwear,Leggings,Pink,Summer,Casual,11
20021,5017,Women,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
20024,39758,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
20051,51616,Women,Apparel,Bottomwear,Jeggings,Black,Fall,Casual,12
20119,26320,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
20120,3542,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
20122,9078,Men,Apparel,Bottomwear,Track Pants,Black,Spring,Sports,12
20136,15330,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
20167,50953,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
20204,25900,Women,Apparel,Bottomwear,Leggings,Teal,Summer,Casual,7
20222,48500,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
20250,15339,Women,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
20290,11336,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
20296,7544,Women,Apparel,Bottomwear,Capris,Grey,Summer,Sports,14
20310,54194,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
20329,27002,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
20330,13237,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,8
20368,27230,Women,Apparel,Bottomwear,Capris,White,Summer,Casual,13
20375,8954,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Formal,0
20392,22584,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
20397,15134,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,0
20421,26316,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
20444,30617,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
20462,7782,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
20501,9076,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,8
20518,51618,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,8
20523,14688,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
20550,16917,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
20563,44930,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
20566,5019,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Casual,9
20571,39756,Boys,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
20589,50954,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
20599,27208,Men,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,3
20600,9082,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,9
20616,42002,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
20657,30610,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
20687,26311,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,Sports,12
20707,23451,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
20733,57140,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
20738,31352,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
20747,13230,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,8
20748,27005,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
20786,43918,Women,Apparel,Bottomwear,Trousers,Yellow,Summer,Casual,4
20811,11331,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
20838,42264,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
20916,7187,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
20956,13264,Women,Apparel,Bottomwear,Skirts,Pink,Fall,Casual,11
20958,28825,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
21000,42290,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,Casual,11
21004,27607,Men,Apparel,Bottomwear,Trousers,Cream,Summer,Casual,13
21040,59879,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,12
21053,30811,Women,Apparel,Bottomwear,Churidar,Black,Summer,Ethnic,12
21061,26148,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
21067,37208,Women,Apparel,Bottomwear,Skirts,Black,Fall,Casual,12
21078,9674,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
21154,13855,Men,Apparel,Bottomwear,Trousers,Blue,Fall,Formal,8
21163,31339,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21197,16375,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Formal,9
21215,7510,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
21243,54796,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21261,40998,Girls,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
21279,28822,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21282,13263,Women,Apparel,Bottomwear,Skirts,Pink,Fall,Casual,11
21292,7180,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
21326,30829,Women,Apparel,Bottomwear,Churidar,Blue,Summer,Ethnic,8
21349,16381,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Formal,9
21358,22988,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
21370,42263,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21391,26987,Women,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
21425,18486,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
21485,9673,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,9
21493,4950,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
21498,30816,Women,Apparel,Bottomwear,Leggings,Red,Summer,Ethnic,0
21505,46896,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21541,16515,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
21548,31337,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21549,26380,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
21560,28814,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21561,43525,Women,Apparel,Bottomwear,Leggings,Cream,Summer,Casual,13
21564,13255,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,13
21578,17291,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,3
21601,11354,Men,Apparel,Bottomwear,Jeans,Blue,Spring,Casual,8
21602,41424,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
21631,51470,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
21673,42255,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
21675,33494,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
21681,59877,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,12
21687,41888,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21707,26146,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
21719,37206,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21721,53743,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
21731,27609,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
21741,14619,Women,Apparel,Bottomwear,Stockings,Grey,Summer,Casual,14
21745,41629,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
21762,8763,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
21768,1884,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,Casual,9
21808,30820,Women,Apparel,Bottomwear,Leggings,Cream,Summer,Ethnic,13
21816,7189,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
21876,30818,Women,Apparel,Bottomwear,Leggings,Brown,Summer,Casual,0
21880,26141,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
21892,53744,Women,Apparel,Bottomwear,Capris,Grey,Summer,Casual,14
21894,37201,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
21900,40161,Girls,Apparel,Bottomwear,Capris,White,Summer,Casual,13
21920,3511,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,8
21978,11353,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
22025,26989,Women,Apparel,Bottomwear,Jeggings,Black,Summer,Casual,12
22038,43522,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
22067,16512,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
22076,18488,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
22125,6860,Women,Apparel,Bottomwear,Skirts,Black,Summer,Casual,12
22146,30827,Women,Apparel,Bottomwear,Churidar,Orange,Summer,Ethnic,2
22148,13299,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,13
22168,40996,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
22174,1883,Men,Apparel,Bottomwear,Track Pants,Grey,Winter,Casual,14
22202,31559,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
22225,27023,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22256,39119,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual,8
22257,41003,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
22279,21582,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22283,11317,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
22308,13672,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
22325,11125,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
22327,14691,Men,Apparel,Bottomwear,Trousers,Tan,Fall,Casual,3
22341,30636,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
22342,51601,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
22349,12754,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
22392,15115,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Formal,9
22406,4770,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
22412,44585,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
22417,40125,Boys,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
22420,10655,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,8
22431,22797,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Casual,14
22454,49635,Women,Apparel,Bottomwear,Skirts,Pink,Summer,Casual,11
22470,11328,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
22473,48383,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
22475,7902,Men,Apparel,Bottomwear,Shorts,Brown,Fall,Casual,0
22484,39126,Women,Apparel,Bottomwear,Leggings,Yellow,Fall,Casual,4
22491,39314,Girls,Apparel,Bottomwear,Skirts,Red,Summer,Casual,0
22495,13229,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
22513,56843,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22516,40926,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22536,29172,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,Casual,11
22555,30609,Men,Apparel,Bottomwear,Shorts,Black,Spring,Sports,12
22570,44582,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
22579,10652,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,8
22591,9854,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
22599,8388,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
22616,15112,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Formal,6
22627,12753,Men,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
22648,10004,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
