,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
31912,19603,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
31920,17799,Men,Apparel,Topwear,Tshirts,Orange,Fall,Casual,2
31927,9988,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
31939,38978,Men,Apparel,Topwear,Shirts,Lavender,Fall,Formal,10
31942,12845,Boys,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,0
31943,13997,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Sports,8
31944,12079,Women,Apparel,Topwear,Kurtas,Yellow,Fall,Ethnic,4
31948,30329,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
31950,29036,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
31957,13399,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
31961,24729,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
31968,23168,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
31974,23954,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
31976,3278,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
31978,4861,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Sports,4
31979,32228,Women,Apparel,Topwear,Kurtas,Mustard,Summer,Ethnic,3
31980,40608,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
31986,53811,Women,Apparel,Topwear,Tunics,White,Fall,Casual,13
31987,15638,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
31989,25891,Women,Apparel,Topwear,Tops,Beige,Summer,Casual,3
31991,37568,Girls,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
31992,24943,Girls,Apparel,Topwear,Tshirts,White,Summer,Casual,13
31993,6538,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,0
31994,3876,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
31996,9570,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
32002,28574,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
32005,34917,Women,Apparel,Topwear,Dupatta,Blue,Summer,Ethnic,8
32006,43079,Women,Apparel,Topwear,Tops,White,Summer,Sports,13
32007,48491,Women,Apparel,Topwear,Tops,Brown,Winter,Casual,0
32012,4895,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
32014,5947,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
32020,45980,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,8
32022,44852,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,Casual,14
32026,28746,Women,Apparel,Topwear,Kurtas,Magenta,Summer,Ethnic,11
32027,34319,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32029,3882,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
32031,19001,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32033,8456,Women,Apparel,Topwear,Tops,Green,Fall,Casual,6
32034,42399,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
32035,33558,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32037,39062,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32038,11608,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
32041,22618,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
32044,13963,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
32046,19465,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
32048,6994,Men,Apparel,Topwear,Tshirts,Grey,Spring,Casual,14
32049,54698,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
32053,8200,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32056,19657,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
32059,27158,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
32066,1983,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
32069,17150,Men,Apparel,Topwear,Jackets,Red,Winter,Casual,0
32070,18924,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
32074,3849,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
32076,30772,Men,Apparel,Topwear,Kurtas,Mustard,Summer,Ethnic,3
32080,3075,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
32083,44899,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32086,15607,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
32088,4250,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
32092,11095,Women,Apparel,Topwear,Sweaters,Black,Fall,Casual,12
32093,56752,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,Casual,12
32094,32217,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,0
32095,40637,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
32096,24372,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,10
32098,4062,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32101,37765,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,4
32105,23157,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
32111,26425,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
32112,12610,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,10
32115,41381,Women,Apparel,Topwear,Tops,Black,Winter,Casual,12
32116,1948,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
32118,4406,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32123,35456,Boys,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
32124,7283,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
32125,34584,Women,Apparel,Topwear,Tops,Teal,Summer,Casual,7
32131,29835,Men,Apparel,Topwear,Shirts,Brown,Summer,Casual,0
32133,26041,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
32134,46998,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,0
32135,12274,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,9
32137,30124,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
32138,46396,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
32142,17534,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
32145,26273,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
32146,12046,Men,Apparel,Topwear,Shirts,Yellow,Fall,Casual,4
32148,3411,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32149,30316,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
32152,24524,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
32153,10711,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,13
32154,33593,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32155,32441,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Sports,9
32158,37133,Men,Apparel,Topwear,Shirts,Black,Summer,Formal,12
32159,20184,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
32161,38947,Girls,Apparel,Topwear,Tops,Green,Summer,Casual,6
32167,33755,Women,Apparel,Topwear,Tops,Green,Summer,Casual,6
32169,11405,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
32172,20342,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,Casual,10
32174,5520,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32178,16620,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
32179,26889,Women,Apparel,Topwear,Tops,Lavender,Summer,Casual,10
32181,7277,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
32186,19668,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual,8
32191,46362,Men,Apparel,Topwear,Shirts,Maroon,Summer,Casual,0
32194,22627,Men,Apparel,Topwear,Sweaters,White,Fall,Sports,13
32195,16412,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
32196,8831,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
32198,6197,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
32200,26287,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
32202,13160,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
32204,27355,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
32213,20170,Men,Apparel,Topwear,Shirts,Khaki,Fall,Casual,3
32216,39861,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
32219,28779,Women,Apparel,Topwear,Kurtis,Green,Summer,Ethnic,6
32220,34326,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32222,7421,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
32223,19802,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
32226,17998,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,0
32227,30786,Men,Apparel,Topwear,Kurtas,Olive,Summer,Ethnic,6
32228,2153,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,Casual,9
32229,13504,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
32231,31654,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
32232,8469,Women,Apparel,Topwear,Tunics,Black,Fall,Casual,12
32233,3081,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
32239,10381,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
32240,57446,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32243,36471,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
32245,24988,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
32248,14721,Women,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
32250,33331,Men,Apparel,Topwear,Shirts,Pink,Fall,Formal,11
32251,24386,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
32252,5978,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
32254,4096,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32257,14513,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
32258,5144,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32259,37791,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
32263,22071,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,0
32268,13736,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
32269,34928,Women,Apparel,Topwear,Dupatta,Yellow,Summer,Ethnic,4
32271,9789,Women,Apparel,Topwear,Tshirts,Purple,Fall,Sports,10
32273,43046,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
32274,31466,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,13
32281,19650,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,10
32283,8207,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32292,1984,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,13
32295,20148,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
32297,39859,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
32299,8809,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
32300,13964,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
32305,13158,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
32306,43628,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
32310,44855,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32312,14719,Women,Apparel,Topwear,Tops,Green,Fall,Casual,6
32315,28741,Women,Apparel,Topwear,Kurtas,Off White,Summer,Ethnic,13
32316,3885,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
32317,7419,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
32319,49776,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
32321,8451,Women,Apparel,Topwear,Tops,Yellow,Fall,Casual,4
32323,19006,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32326,28573,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
32329,22049,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
32332,34910,Women,Apparel,Topwear,Dupatta,Black,Summer,Ethnic,12
32339,4892,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
32340,11059,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
32346,45973,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,Casual,7
32347,53816,Women,Apparel,Topwear,Tunics,White,Fall,Casual,13
32353,24944,Girls,Apparel,Topwear,Tops,Red,Summer,Casual,0
32355,17168,Men,Apparel,Topwear,Shirts,Mustard,Fall,Casual,3
32356,29667,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
32357,3871,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,0
32363,31698,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
32367,16288,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
32368,23953,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
32370,18312,Men,Apparel,Topwear,Sweaters,Grey,Summer,Casual,14
32373,4866,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
32375,1528,Men,Apparel,Topwear,Jackets,Black,Fall,Sports,12
32379,5188,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32383,9321,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
32387,14987,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
32393,40059,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32402,51319,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,Casual,12
32403,12842,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
32406,3429,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32409,6967,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
32416,4091,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32417,5143,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32418,10988,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
32419,37796,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
32420,14514,Men,Apparel,Topwear,Shirts,Brown,Fall,Formal,0
32427,22076,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
32428,43041,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,11
32431,13731,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,10
32434,34321,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32438,7426,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,10
32439,19805,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
32441,13503,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
32443,30781,Men,Apparel,Topwear,Kurtas,Yellow,Summer,Ethnic,4
32444,2154,Men,Apparel,Topwear,Tshirts,White,Spring,Casual,13
32445,31653,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
32451,11254,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
32454,57441,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32457,14726,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
32458,33938,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32461,16415,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,0
32462,22620,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
32466,46365,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
32467,6190,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,14
32470,31237,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32471,26280,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32472,27352,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
32474,43617,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
32477,33560,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
32478,40092,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Sports,9
32480,25405,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
32481,11630,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,10
32483,21899,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
32487,20177,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,0
32492,33752,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
32495,11402,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
32496,5527,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
32501,7270,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
32502,16627,Men,Apparel,Topwear,Tshirts,Rust,Summer,Casual,0
32507,34577,Women,Apparel,Topwear,Tops,Cream,Summer,Casual,13
32512,2702,Girls,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
32516,46391,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32518,6164,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32522,3416,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
32524,12041,Men,Apparel,Topwear,Shirts,Pink,Fall,Formal,11
32526,26274,Men,Apparel,Topwear,Tshirts,Teal,Summer,Casual,7
32529,6958,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32530,30311,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32531,40066,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
32534,24523,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
32540,20183,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,0
32542,41988,Boys,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
32546,40254,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
32547,41386,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
32551,59379,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,2
32554,4401,Men,Apparel,Topwear,Tshirts,Black,Spring,Casual,12
32555,35451,Girls,Apparel,Topwear,Tops,White,Summer,Casual,13
32556,7284,Men,Apparel,Topwear,Tshirts,White,Spring,Casual,13
32561,34583,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,11
32563,12273,Men,Apparel,Topwear,Shirts,Beige,Fall,Formal,3
32564,26046,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
32569,18749,Women,Apparel,Topwear,Shirts,Red,Fall,Casual,0
32570,32210,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
32571,11092,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
32572,4859,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Sports,0
32575,24375,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
32576,40630,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,2
32580,23150,Women,Apparel,Topwear,Jackets,Purple,Fall,Casual,10
32584,6732,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32587,22082,Women,Apparel,Topwear,Kurtas,Grey,Fall,Ethnic,14
32594,18923,Women,Apparel,Topwear,Shirts,Red,Fall,Casual,0
32595,6500,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
32596,17157,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,0
32600,9548,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
32601,30775,Men,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
32602,3072,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
32605,53829,Women,Apparel,Topwear,Kurtas,Maroon,Fall,Ethnic,0
32607,10372,Men,Apparel,Topwear,Tshirts,Beige,Fall,Casual,3
32610,4257,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
32612,15600,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,14
32618,34328,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32619,28777,Women,Apparel,Topwear,Kurtis,Blue,Summer,Ethnic,8
32622,8467,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
32625,30788,Men,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
32627,44863,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
32628,57448,Women,Apparel,Topwear,Tshirts,Charcoal,Summer,Casual,12
32632,24986,Girls,Apparel,Topwear,Tops,White,Summer,Casual,13
32634,25854,Women,Apparel,Topwear,Kurtis,Orange,Summer,Ethnic,2
32635,24388,Women,Apparel,Topwear,Kurtas,Orange,Fall,Ethnic,2
32636,5976,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
32639,4098,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,13
32644,28545,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
32646,19202,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
32650,23991,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
32651,13738,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
32652,34926,Women,Apparel,Topwear,Dupatta,Maroon,Summer,Ethnic,0
32655,14945,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
32660,26887,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
32662,27169,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
32665,19666,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,14
32668,6199,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
32669,13952,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
32672,22629,Men,Apparel,Topwear,Tshirts,Orange,Fall,Sports,2
32676,8003,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
32679,36827,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
32680,21890,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,11
32686,57810,Women,Apparel,Topwear,Tops,Multi,Summer,Casual,15
32691,38347,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32693,59370,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
32694,4408,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
32695,1946,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
32697,30916,Women,Apparel,Topwear,Kurtis,Red,Summer,Ethnic,0
32699,26873,Women,Apparel,Topwear,Tops,Lavender,Summer,Casual,10
32700,35458,Boys,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
32703,18740,Women,Apparel,Topwear,Tops,Olive,Fall,Casual,6
32704,46996,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,3
32705,19692,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
32709,46398,Men,Apparel,Topwear,Tshirts,Red,Winter,Casual,0
32711,18572,Men,Apparel,Topwear,Sweaters,Blue,Fall,Casual,8
32712,6951,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
32714,30318,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
32719,37901,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,0
32722,41981,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32724,38949,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,11
32725,3847,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32730,9541,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
32732,53820,Women,Apparel,Topwear,Kurtis,Turquoise Blue,Fall,Ethnic,7
32733,44897,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
32734,24972,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
32741,5982,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
32742,40639,Women,Apparel,Topwear,Kurtas,Rust,Summer,Ethnic,0
32743,32219,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
32744,4850,Men,Apparel,Topwear,Tshirts,Brown,Summer,Sports,0
32749,23159,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,Casual,12
32755,48454,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32756,23965,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
32757,18324,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
32759,11606,Women,Apparel,Topwear,Kurtas,Grey,Summer,Ethnic,14
32760,36818,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
32761,33556,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
32766,38982,Men,Apparel,Topwear,Shirts,Green,Summer,Formal,6
32768,20141,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
32771,47281,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
32774,16423,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
32775,8800,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
32776,22616,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32778,46353,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
32779,27364,Men,Apparel,Topwear,Tshirts,Mustard,Fall,Casual,3
32780,54696,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
32781,13151,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
32782,43621,Women,Apparel,Topwear,Tops,Green,Summer,Casual,6
32785,7848,Men,Apparel,Topwear,Tshirts,Orange,Fall,Casual,2
32786,12083,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,10
32798,19659,Women,Apparel,Topwear,Tops,Olive,Summer,Casual,6
32799,26084,Men,Apparel,Topwear,Shirts,Yellow,Summer,Formal,4
32802,11434,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,14
32804,15094,Women,Apparel,Topwear,Kurtas,Orange,Fall,Ethnic,2
32806,44636,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32812,16275,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
32814,22040,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,13
32819,3282,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
32821,30585,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
32822,2350,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
32823,27532,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
32824,13707,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
32825,5949,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
32831,11050,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
32832,5175,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32834,14522,Men,Apparel,Topwear,Shirts,Olive,Fall,Formal,6
32845,4295,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
32847,52105,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
32848,16047,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,0
32849,7410,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
32850,19833,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
32852,34317,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
32853,28748,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
32854,17195,Men,Apparel,Topwear,Sweaters,Green,Winter,Casual,6
32856,8458,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,11
32857,42397,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32860,2162,Men,Apparel,Topwear,Shirts,Blue,Spring,Casual,8
