,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
34050,13377,Women,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
34058,13979,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
34069,31215,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34074,57007,Women,Footwear,Footwear,Flats,Silver,Winter,Ethnic,14
34080,21087,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
34081,44410,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
34082,5737,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34085,14360,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
34087,7404,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
34089,22266,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
34099,24191,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
34101,33126,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
34105,5353,Women,Footwear,Footwear,Sports Shoes,Blue,Fall,Sports,8
34110,4281,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
34111,36454,Men,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
34117,41734,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
34121,11878,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
34123,45394,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
34132,22868,Men,Footwear,Footwear,Casual Shoes,Khaki,Summer,Casual,3
34134,3296,Men,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
34140,51760,Women,Footwear,Footwear,Heels,Grey,Winter,Casual,14
34144,47605,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
34145,26632,Women,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
34148,31685,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
34154,57497,Men,Footwear,Footwear,Casual Shoes,Tan,Summer,Formal,3
34161,4275,Men,Footwear,Footwear,Casual Shoes,Beige,Summer,Casual,3
34166,10162,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
34170,4047,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34171,45360,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
34172,15410,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
34178,6710,Unisex,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
34181,42145,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
34188,15848,Unisex,Footwear,Footwear,Sandals,Orange,Fall,Casual,2
34194,15074,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
34199,6374,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
34205,35473,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
34206,13383,Women,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
34208,3606,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
34215,6146,Unisex,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
34217,35641,Men,Footwear,Footwear,Sports Shoes,Navy Blue,Fall,Sports,9
34220,18559,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
34225,42713,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
34233,15246,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
34237,53453,Women,Footwear,Footwear,Flats,Grey,Winter,Casual,14
34245,22857,Men,Footwear,Footwear,Casual Shoes,Khaki,Summer,Casual,3
34247,27519,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
34252,39611,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
34253,14509,Unisex,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
34257,11847,Men,Footwear,Footwear,Flip Flops,White,Summer,Casual,13
34259,33119,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
34266,22259,Women,Footwear,Footwear,Heels,Pink,Winter,Casual,11
34269,19024,Women,Footwear,Footwear,Flats,Pink,Winter,Casual,11
34274,17982,Men,Footwear,Footwear,Sports Shoes,White,Winter,Sports,13
34277,25418,Men,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
34278,36833,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
34281,20956,Unisex,Footwear,Footwear,Flip Flops,Red,Fall,Casual,0
34290,7863,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
34303,15883,Girls,Footwear,Footwear,Casual Shoes,Pink,Winter,Casual,11
34304,39275,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
34306,59390,Men,Footwear,Footwear,Casual Shoes,Tan,Fall,Casual,3
34314,56922,Women,Footwear,Footwear,Heels,Pink,Winter,Casual,11
34316,12860,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
34319,9131,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
34331,3639,Men,Footwear,Footwear,Casual Shoes,White,Winter,Casual,13
34334,39281,Men,Footwear,Footwear,Sandals,Black,Winter,Casual,12
34335,15877,Unisex,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
34343,49592,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
34344,35814,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
34351,4078,Women,Footwear,Footwear,Casual Shoes,Purple,Summer,Casual,10
34360,32803,Women,Footwear,Footwear,Flip Flops,Purple,Winter,Casual,10
34368,17976,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
34372,6141,Unisex,Footwear,Footwear,Sandals,Green,Winter,Casual,6
34377,12858,Men,Footwear,Footwear,Sandals,Black,Spring,Casual,12
34378,35646,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
34381,9109,Unisex,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
34396,15241,Men,Footwear,Footwear,Casual Shoes,Tan,Fall,Casual,3
34399,53454,Women,Footwear,Footwear,Flats,Red,Winter,Casual,0
34406,15073,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
34413,6373,Women,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
34414,35474,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
34417,13384,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
34429,15417,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
34430,45367,Women,Footwear,Footwear,Heels,Red,Summer,Casual,0
34442,42142,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34447,22295,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
34448,47602,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
34449,18906,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34455,26635,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
34460,57490,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Formal,12
34469,4272,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
34474,41733,Women,Footwear,Footwear,Heels,Grey,Winter,Casual,14
34475,39629,Men,Footwear,Footwear,Casual Shoes,Purple,Summer,Casual,10
34481,20704,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
34483,45393,Women,Footwear,Footwear,Flats,Maroon,Spring,Casual,0
34499,27521,Women,Footwear,Footwear,Heels,White,Winter,Casual,13
34502,22261,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
34504,7403,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
34515,33121,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
34523,4286,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
34524,36453,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
34536,31212,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Casual,12
34540,25420,Men,Footwear,Footwear,Casual Shoes,Black,Spring,Casual,12
34542,32497,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
34544,57000,Women,Footwear,Footwear,Flats,White,Winter,Casual,13
34548,14367,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
34551,5730,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34552,44417,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
34558,40285,Unisex,Footwear,Footwear,Sandals,Green,Spring,Casual,6
34567,6387,Men,Footwear,Footwear,Sports Shoes,Navy Blue,Summer,Sports,9
34569,7255,Men,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
34576,13370,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
34586,32804,Women,Footwear,Footwear,Heels,Purple,Winter,Casual,10
34590,51758,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
34597,17971,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
34600,22098,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
34602,43893,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
34603,6728,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34605,35813,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
34606,49595,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
34608,2388,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
34617,45358,Women,Footwear,Footwear,Heels,Brown,Summer,Casual,0
34630,15870,Unisex,Footwear,Footwear,Casual Shoes,Blue,Spring,Casual,8
34631,39286,Men,Footwear,Footwear,Sandals,Tan,Summer,Casual,3
34640,56925,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
34641,39888,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34646,29226,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
34647,12867,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
34648,35679,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
34649,13189,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
34650,18561,Women,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
34651,9136,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
34666,39272,Men,Footwear,Footwear,Casual Shoes,Olive,Winter,Casual,6
34667,15884,Unisex,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
34672,36834,Men,Footwear,Footwear,Flip Flops,Brown,Summer,Casual,0
34674,59999,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
34676,20951,Men,Footwear,Footwear,Sandals,Red,Fall,Casual,0
34679,14358,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
34680,44428,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
34685,12893,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
34688,7864,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
34703,19023,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
34714,22850,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
34721,39616,Women,Footwear,Footwear,Casual Shoes,Yellow,Winter,Casual,4
34725,11840,Men,Footwear,Footwear,Casual Shoes,Beige,Fall,Casual,3
34731,42129,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
34734,18363,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
34737,46589,Women,Footwear,Footwear,Heels,Gold,Spring,Casual,3
34748,32850,Women,Footwear,Footwear,Heels,Grey,Winter,Casual,14
34750,24109,Men,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
34751,53867,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
34757,3458,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34762,56971,Women,Footwear,Footwear,Heels,White,Winter,Casual,13
34763,32408,Unisex,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
34764,59939,Men,Footwear,Footwear,Casual Shoes,Blue,Spring,Casual,8
34766,10758,Girls,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
34779,6318,Unisex,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
34785,9196,Men,Footwear,Footwear,Sports Shoes,Silver,Fall,Sports,14
34787,13129,Men,Footwear,Footwear,Sandals,Brown,Fall,Casual,0
34789,7830,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
34790,49363,Men,Footwear,Footwear,Casual Shoes,Beige,Summer,Casual,3
34794,13915,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
34797,39828,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
34798,56985,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
34800,57857,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
34805,20905,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
34807,5569,Women,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
34820,34539,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
34826,15488,Women,Footwear,Footwear,Flats,Tan,Winter,Casual,3
34828,5931,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
34830,39642,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
34857,36438,Men,Footwear,Footwear,Sports Shoes,Black,Spring,Sports,12
34858,44824,Men,Footwear,Footwear,Sandals,Tan,Winter,Casual,3
34867,3655,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
34872,17770,Men,Footwear,Footwear,Sandals,Brown,Winter,Casual,0
34874,35420,Unisex,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
34876,4470,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34878,53632,Unisex,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
34883,24760,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
34887,4642,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34894,25480,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34896,10767,Unisex,Footwear,Footwear,Flip Flops,White,Winter,Casual,13
34904,3467,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
34905,42740,Women,Footwear,Footwear,Heels,Black,Winter,Formal,12
34910,47232,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
34919,10303,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
34924,40473,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
34927,26661,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
34929,19880,Women,Footwear,Footwear,Flip Flops,Pink,Fall,Casual,11
34938,3231,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
34941,26453,Women,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
34943,54073,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Casual,8
34948,47464,Women,Footwear,Footwear,Flats,Brown,Summer,Casual,0
34949,6743,Women,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
34950,23121,Unisex,Footwear,Footwear,Flip Flops,Blue,Spring,Casual,8
34953,45333,Women,Footwear,Footwear,Heels,Green,Summer,Casual,6
34962,56724,Men,Footwear,Footwear,Flip Flops,Grey,Summer,Casual,14
34976,40487,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
34978,19048,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
34979,26695,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
34986,19874,Men,Footwear,Footwear,Flip Flops,Green,Fall,Casual,6
34990,22235,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
34996,12692,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
35008,14565,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
35010,44215,Women,Footwear,Footwear,Flip Flops,Red,Winter,Casual,0
35013,1592,Men,Footwear,Footwear,Sports Shoes,Red,Summer,Sports,0
35020,8249,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35033,4484,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35044,39817,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
35045,45591,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
35049,44443,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
35050,14333,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
35053,25474,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35058,33511,Women,Footwear,Footwear,Casual Shoes,Teal,Summer,Casual,7
35059,58820,Men,Footwear,Footwear,Sandals,Brown,Fall,Casual,0
35061,2541,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
35063,13116,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
35064,3493,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35068,34734,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35093,20768,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
35096,5936,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
35097,39645,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35101,43008,Men,Footwear,Footwear,Flip Flops,Black,Spring,Casual,12
35127,7239,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
35131,49364,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35134,13912,Women,Footwear,Footwear,Sports Shoes,Navy Blue,Fall,Sports,9
35136,56982,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
35139,57850,Women,Footwear,Footwear,Heels,White,Winter,Casual,13
35141,39013,Men,Footwear,Footwear,Sports Shoes,Silver,Summer,Sports,14
35142,58818,Women,Footwear,Footwear,Casual Shoes,Black,Spring,Casual,12
35143,33529,Women,Footwear,Footwear,Heels,Pink,Summer,Casual,11
35144,20902,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
35145,59330,Unisex,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
35146,4448,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
35159,17748,Women,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
35162,35418,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
35174,56976,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
35177,53438,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
35182,26659,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
35193,32857,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
35195,38551,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
35204,23925,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
35215,45596,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
35218,14334,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
35219,44444,Unisex,Footwear,Footwear,Flip Flops,Grey,Summer,Casual,14
35223,25473,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
35225,33516,Women,Footwear,Footwear,Heels,Cream,Summer,Casual,13
35229,2546,Men,Footwear,Footwear,Flip Flops,Black,Fall,Casual,12
35233,34733,Women,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
35235,50276,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
35254,4483,Men,Footwear,Footwear,Casual Shoes,Silver,Summer,Casual,14
35257,58229,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
35264,12695,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
35274,50420,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
35276,44212,Women,Footwear,Footwear,Flip Flops,Gold,Winter,Casual,3
35278,20757,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
35279,14562,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
35283,5909,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
35285,33340,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
35297,40480,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35301,25017,Women,Footwear,Footwear,Heels,Black,Fall,Formal,12
35306,26692,Men,Footwear,Footwear,Sports Sandals,Black,Summer,Casual,12
35313,19873,Men,Footwear,Footwear,Flip Flops,Navy Blue,Fall,Casual,9
35319,26454,Women,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
35322,3236,Women,Footwear,Footwear,Casual Shoes,Red,Fall,Casual,0
35328,6744,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
35330,47463,Women,Footwear,Footwear,Flats,Black,Summer,Casual,12
35336,45334,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
35343,56723,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
35354,10304,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
35357,26666,Women,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35363,3838,Women,Footwear,Footwear,Flats,Black,Summer,Casual,12
35372,4645,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35373,56949,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
35379,25487,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35384,10760,Unisex,Footwear,Footwear,Flip Flops,Red,Winter,Casual,0
35387,8088,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
35388,3460,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35392,47235,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35398,51350,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
35406,3652,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
35411,35427,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35412,22490,Women,Footwear,Footwear,Flip Flops,Pink,Summer,Casual,11
35416,4477,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35418,53635,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
35425,8247,Unisex,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
35427,9395,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
35434,34508,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35446,39819,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
35450,8075,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
35452,49352,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
35454,13118,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
35456,13924,Women,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
35472,19046,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
35482,49504,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
35489,11825,Men,Footwear,Footwear,Casual Shoes,Green,Summer,Casual,6
35492,39673,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35494,5900,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
35495,33349,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
35510,3831,Unisex,Footwear,Footwear,Flip Flops,Pink,Winter,Casual,11
35512,23913,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
35514,9705,Men,Footwear,Footwear,Sandals,Brown,Winter,Formal,0
35525,59762,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
35526,39687,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
35535,22499,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
35537,6329,Unisex,Footwear,Footwear,Flip Flops,Black,Fall,Casual,12
35546,56940,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
35548,10769,Unisex,Footwear,Footwear,Flip Flops,White,Winter,Casual,13
35554,8081,Men,Footwear,Footwear,Sports Shoes,Blue,Fall,Sports,8
35557,29243,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
35562,15486,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
35564,5103,Women,Footwear,Footwear,Sports Shoes,Silver,Summer,Sports,14
35565,20761,Women,Footwear,Footwear,Heels,Brown,Spring,Casual,0
35566,14554,Men,Footwear,Footwear,Casual Shoes,Black,Spring,Casual,12
35573,43001,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35583,13543,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
35586,43233,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
35598,36436,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
35611,13127,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
35612,9198,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
35618,46325,Men,Footwear,Footwear,Sports Shoes,Red,Summer,Sports,0
35629,39826,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
35630,33520,Women,Footwear,Footwear,Heels,Charcoal,Summer,Casual,12
35633,25445,Men,Footwear,Footwear,Sports Shoes,White,Summer,Casual,13
35634,44640,Men,Footwear,Footwear,Sports Shoes,Orange,Summer,Sports,2
35635,5567,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35639,33712,Men,Footwear,Footwear,Flip Flops,Red,Winter,Casual,0
35647,3690,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35654,46117,Unisex,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
35655,7230,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
35660,34537,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
35662,3456,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35669,22694,Men,Footwear,Footwear,Sandals,Grey,Summer,Casual,14
35673,47203,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
35680,15224,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
35682,10756,Women,Footwear,Footwear,Casual Shoes,Red,Winter,Casual,0
35688,59937,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Fall,Casual,9
35689,5593,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35692,4441,Unisex,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
35693,36294,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
35701,3664,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35705,35411,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
35708,17741,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
35714,4025,Unisex,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
35727,42127,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
35731,47455,Women,Footwear,Footwear,Heels,Purple,Summer,Casual,10
35732,46587,Women,Footwear,Footwear,Heels,Brown,Summer,Casual,0
35738,26650,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
35759,53869,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
35761,24107,Men,Footwear,Footwear,Flip Flops,Red,Fall,Casual,0
35768,56947,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
35769,37970,Women,Footwear,Footwear,Heels,Black,Fall,Formal,12
35770,25489,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
35772,42749,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
35773,8086,Men,Footwear,Footwear,Sandals,Grey,Fall,Casual,14
35776,29244,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
35785,35429,Men,Footwear,Footwear,Sports Shoes,Brown,Summer,Sports,0
