,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Waistband,Length,Material,Pattern,Neck,Details,Back,Coverage,Seam,Assorted,Straps,Waist Rise,Colour,Brand,Price
1387,53498,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Amante Peach-Coloured T-shirt Bra BFCV22,Not specified,Not specified,"Cotton, Elastane","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,Peach,Amante,645
1388,27941,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey Men Comfort Stretch Black Bikini Brief,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Black,Jockey,179
1389,28135,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Grey Brief 8044,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Grey Melange,Jockey,149
1390,59700,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Avirate Cream Bra,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,"Non Padded, Underwired",Not specified,Half,Not specified,Not specified,Regular,Not specified,Cream,Avirate,1800
1391,47266,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Underwear Men White Striped Brief,Outer Elastic,Not specified,"Cotton, Elastane","Striped, Striped",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"White, Black",FCUK Underwear,499
1392,21622,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Enamor Women Pink Bra,Not specified,Not specified,"Cotton, Polyester","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,Pink,Enamor,399
1393,50487,Men,Apparel,Innerwear,Trunk,Winter,2016.0,Casual,Chromozome Men Red Trunk Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Chromozome,249
1394,50473,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Chromozome Men Red & Black Brief,Outer Elastic,Not specified,Cotton Blend,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Red, Black",Chromozome,155
1395,50641,Men,Apparel,Innerwear,Innerwear Vests,Winter,2016.0,Casual,Chromozome Men Grey Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Chromozome,249
1396,50017,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men White DuoDry Body Fit V-Neck T-shirt,Not specified,Not specified,Not specified,Not specified,V-Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Hanes,375
1397,27979,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Jockey ZONE STRETCH Men Zone Stretch White Brief US07,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Jockey,199
1398,27145,Women,Apparel,Innerwear,Bra,Summer,2012.0,Casual,Miss-T White Bra,Not specified,Not specified,Synthetic,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,White,Miss-T,435
1399,59707,Women,Apparel,Innerwear,Briefs,Summer,2012.0,Casual,Avirate Black Brief,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, , ",Avirate,900
1400,47259,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Underwear Men Grey Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Grey Melange, , ",FCUK Underwear,299
1401,28132,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey Modern Classic Men Pack of 2 White POCO Briefs 8035,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,White,Jockey,230
1402,27946,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey CSM Men Comfort Stretch Black Trunks CS04,Outer Elastic,Long,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jockey,210
1403,59753,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Avirate White Brief,Not specified,Not specified,"Polyester, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"White, , ",Avirate,750
1404,30509,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Lovable Women Spice Beige Bra,Not specified,Not specified,Synthetic,"Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Beige,Lovable,400
1405,15824,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Facit Men Fitness Orange Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Orange, , ",Facit,159
1406,18707,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Hipsters,Not specified,Not specified,"Cotton, Cotton",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Pink, Grey, Purple",Hanes,259
1407,49999,Women,Apparel,Innerwear,Bra,Winter,2015.0,Sports,Hanes Women White Cotton Stretch Racer Back Sports Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Not specified,Not specified,White,Hanes,395
1408,30536,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Lovable Cotton Essensuals White Bra,Not specified,Not specified,Cotton,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Lovable,450
1409,13572,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Racer Back Red Innerwear Vests,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Hanes,189
1410,50615,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Grey Melange Briefs,Outer Elastic,Not specified,Cotton Blend,"Self Design, Self Design",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Grey Melange, Red",Chromozome,155
1411,31410,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Spykar Men White Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,SPYKAR,449
1412,50043,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Hanes Women Black Concealing Petals Strapless Bra,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,"Lightly Padded, Underwired",Not specified,Half,Not specified,Not specified,Strapless,Not specified,Black,Hanes,995
1413,57408,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Black Briefs PGSK01,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Black,Amante,245
1414,27129,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Miss-T White Bra,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,White,Miss-T,315
1415,15823,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Facit Men Hunk Charcoal Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Charcoal, , ",Facit,145
1416,18700,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Hanes Men Black Ultimate Duo Dry Cotton Stretch Hip Briefs,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Black,Hanes,210
1417,18364,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Undercolors of Benetton Men White V-Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Undercolors of Benetton,279
1418,27116,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Miss-T White Bra,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Miss-T,199
1419,50044,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Hanes Women Beige Concealing Petals Strapless Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Lightly Padded, Underwired",Not specified,Half,Not specified,Not specified,Strapless,Not specified,Skin,Hanes,995
1420,50612,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Black Brief,Outer Elastic,Not specified,Cotton Blend,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Black,Chromozome,155
1421,15815,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Trophy BF Grey Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Grey, , ",Facit,129
1422,50624,Men,Apparel,Innerwear,Briefs,Fall,2016.0,Casual,Chromozome Men Charcoal Melange Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Charcoal, Red",Chromozome,175
1423,57401,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Navy Briefs PGDI03,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Navy Blue,Amante,395
1424,51392,Men,Apparel,Innerwear,Boxers,Summer,2012.0,Casual,Myntra White Printed Boxers,Inner Elastic,Not specified,Pure Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Navy Blue, Yellow",Myntra,399
1425,54614,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Grey Briefs 1010,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey,Jockey,149
1426,18709,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,Not specified,Not specified,"Cotton, Cotton",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,"White, Grey, Black",Hanes,259
1427,49997,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Assorted Pack of Two No Panty Line - Cotton Stretch Bikinis,Not specified,Not specified,"Cotton, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,"Pink, Orange",Hanes,249
1428,21647,Women,Apparel,Innerwear,Bra,Summer,2018.0,Casual,Enamor White Smooth Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,White,Enamor,399
1429,15812,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Trophy BKN Blue Briefs,Inner Elastic,Not specified,Cotton,"Self Design, Self Design",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Blue, , ",Facit,113
1430,28150,Men,Apparel,Innerwear,Innerwear Vests,Winter,2016.0,Casual,Jockey SPORT Men White Innerwear Vest 9924,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Jockey,250
1431,21640,Women,Apparel,Innerwear,Bra,Summer,2018.0,Casual,Enamor Women Lift Black Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Black,Enamor,329
1432,30500,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra,Not specified,Not specified,Synthetic,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Multiway,Not specified,Purple,Lovable,850
1433,25684,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men White Innerwear T-Shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Levis,419
1434,54613,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Black Briefs 1010,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Black,Jockey,278
1435,50623,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Chromozome Men Black Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Black, Red",Chromozome,175
1436,57406,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Taupe Bikini Briefs PGSI01,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Taupe,Amante,295
1437,50640,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Chromozome Men Charcoal Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,Chromozome,249
1438,50472,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Grey Brief,Outer Elastic,Not specified,Cotton Blend,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Orange, Grey",Chromozome,155
1439,27144,Women,Apparel,Innerwear,Bra,Summer,2012.0,Casual,Miss-T White Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,White,Miss-T,435
1440,27978,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Jockey ZONE STRETCH Men Red Zone Stretch Briefs US07,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Red,Jockey,199
1441,50016,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Grey Duo Dry Body Fit Crew T-shirt,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Hanes,375
1442,47267,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Underwear Men Black Striped Brief,Outer Elastic,Not specified,"Cotton, Elastane","Striped, Striped",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Black, Grey Melange",FCUK Underwear,549
1443,21623,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Enamor Women Teal Bra,Not specified,Not specified,"Cotton, Polyester","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,Teal,Enamor,399
1444,59739,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Avirate Pink & Black Bra,Not specified,Not specified,Nylon,Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Regular,Not specified,"Pink, Black",Avirate,1400
1445,50486,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Blue Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Blue,Chromozome,159
1446,27947,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey CSM Men Comfort Stretch Blue Trunks CS04,Outer Elastic,Long,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Jockey,210
1447,50029,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Pack of 2 White 100% Cotton Sleeveless Vests,Not specified,Not specified,Cotton,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Hanes,230
1448,28133,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Black Brief 8044,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Black,Jockey,149
1449,49938,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Black Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Hanes,259
1450,59706,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Avirate Red & White Bra,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,"Non Padded, Underwired",Not specified,Half,Not specified,Not specified,Regular,Not specified,"Red, White",Avirate,1600
1451,47258,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Underwear Men Navy Blue Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Navy Blue, , ",FCUK Underwear,299
1452,21624,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Enamor Women Smooth Black Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Underwired",Regular,Full,Seamless,Not specified,Regular,Not specified,Black,Enamor,450
1453,42978,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,FCUK Black Boxers,Outer Elastic,Not specified,Pure Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FCUK Underwear,699
1454,50481,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Chromozome Men Navy Blue Briefs,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Navy Blue, Blue",Chromozome,165
1455,47260,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Underwear Men White Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"White, , ",FCUK Underwear,299
1456,27143,Women,Apparel,Innerwear,Bra,Summer,2012.0,Casual,Miss-T White Bra,Not specified,Not specified,Synthetic,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,White,Miss-T,435
1457,50011,Women,Apparel,Innerwear,Bra,Winter,2015.0,Sports,Hanes Women White Cotton Stretch Moulded Cup Bra,Not specified,Not specified,Cotton,Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Not specified,Not specified,White,Hanes,385
1458,50475,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Chromozome Men Navy Blue Brief,Outer Elastic,Not specified,Cotton Blend,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,Navy Blue,Chromozome,155
1459,51795,Women,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Bwitch Women Black Briefs,Not specified,Not specified,"Polyester, Silk",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, , ",Bwitch,799
1460,37587,Girls,Apparel,Innerwear,Innerwear Vests,Summer,2012.0,Casual,Madagascar3 Girls Green Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, , ",Madagascar 3,249
1461,59701,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Avirate Women Blue Brief,Not specified,Not specified,"Nylon, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Blue, , ",Avirate,900
1462,50678,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Navy Blue Trunks,Inner Elastic,Long,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Chromozome,139
1463,27518,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Jockey Lace Stretch White Boy Leg Brief,Not specified,Not specified,Not specified,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Jockey,159
1464,28134,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Charcoal Brief 8044,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Charcoal,Jockey,149
1465,53464,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Amante Maroon Full-Coverage Lace Bra BCLC11,Not specified,Not specified,"Elastane, Nylon","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Underwired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Maroon,Amante,795
1466,47256,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Underwear Men Black Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Black, , ",FCUK Underwear,299
1467,59708,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Avirate White & Lavender Brief,Not specified,Not specified,"Nylon, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"White, Lavender, ",Avirate,900
1468,21612,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,Skin,Enamor,460
1469,44285,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,FCUK Underwear Men Black & White Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",FCUK Underwear,499
1470,37545,Boys,Apparel,Innerwear,Innerwear Vests,Summer,2012.0,Casual,Madagascar3 Boys Yellow Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, , ",Madagascar 3,249
1471,27511,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Jockey Lace Stretch Pink Bikini Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, , ",Jockey,135
1472,50443,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Navy Blue Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Navy Blue, Green",Chromozome,155
1473,53490,Women,Apparel,Innerwear,Bra,Summer,2018.0,Casual,Amante Black Push-Up Bra BFCV11,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Seamless,Not specified,Regular,Not specified,Black,Amante,645
1474,28901,Women,Apparel,Innerwear,Briefs,Fall,2012.0,Casual,Enamor Women Purple Briefs,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,"Purple, , ",Enamor,135
1475,49936,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men White Classic U-Neck Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Hanes,195
1476,27949,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey CSM Men Comfort Stretch Grey Trunks CS04,Outer Elastic,Long,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Jockey,210
1477,50488,Men,Apparel,Innerwear,Trunk,Winter,2016.0,Casual,Chromozome Men Black Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Chromozome,249
1478,27982,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ZONE Men Zone Charcoal Brief US14,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Charcoal,Jockey,139
1479,47269,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Underwear Men Black Brief,Outer Elastic,Not specified,"Cotton, Elastane","Typography, Printed",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Black, White",FCUK Underwear,499
1480,28102,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey COMFPLUS Men Grey Y Front Briefs 8004,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey,Jockey,149
1481,27976,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Jockey Men Charcoal Zone Stretch Briefs,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Charcoal,Jockey,199
1482,54480,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Hanes Men String Premium String Bikini Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Red, Black",Hanes,155
1483,49931,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Hanes Men White Trunks,Inner Elastic,Long,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, , ",Hanes,154
1484,50676,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Grey Melange Trunks,Inner Elastic,Long,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey Melange,Chromozome,169
