,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Ankle Height,Sport,Arch Type,Surface Type,Shoe Width,Insole,Heel Height,Fastening and Back Detail,Cushioning,Toe Shape,Heel Type,Cleats,Colour,Brand,Price
6402,26660,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Puma Men Bolt Hawthorne Hex Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,5499.0
6403,12715,Women,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Nike Women Sweet Classic Purple Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Nike,3195.0
6404,22180,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Timberland Men Olive Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Timberland,4990.0
6405,29568,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Vans Men Baxter Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Vans,3999.0
6406,6630,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,ADIDAS Men's Galvin White Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",ADIDAS,2599.0
6407,56657,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,United Colors of Benetton Men Red Shoes,Not specified,Not specified,Synthetic,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,United Colors of Benetton,4499.0
6408,5287,Men,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Lee Cooper Men's Brown Semi Formal Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,2585.0
6409,10270,Women,Footwear,Shoes,Flats,Fall,2012.0,Casual,Clarks Women Shona Fringe Leather Silver Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,Silver,Clarks,1999.0
6410,3170,Women,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Nike Women White Vulcanized Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tennis,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike,3200.0
6411,16187,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Enroute Men Leather Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Enroute Men,3199.0
6412,17055,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,Gas Men Count Casual Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,GAS,4500.0
6413,15366,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Tape Men Grey Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Red Tape,2495.0
6414,59049,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Carlton London Women Black Heels,Not specified,Not specified,Synthetic,Not specified,Not specified,Sandals,Mid-Top,Not specified,Not specified,Not specified,Not specified,Not specified,5 inches,Not specified,Not specified,Open Toe,Stiletto,Not specified,"Black, White",Carlton London,2995.0
6415,39990,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,Gas Men Skate White Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,GAS,3300.0
6416,45416,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Brown & White Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, White",Rocia,690.0
6417,24421,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,ADIDAS Men Astar Salvation 3 White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,ADIDAS,8999.0
6418,18479,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Puma Men Super Elevate White Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Puma,3999.0
6419,7386,Men,Footwear,Shoes,Formal Shoes,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,2295.0
6420,45624,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Tape Men Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Flat Boots,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,2495.0
6421,4503,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Lotto Men's Zurigo White Blue Red Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Red",Lotto,1899.0
6422,39964,Men,Footwear,Shoes,Casual Shoes,Spring,2013.0,Casual,GAS Men Brown Brixton Casual Shoes,Not specified,Not specified,Suede,Lace-Ups,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,GAS,4500.0
6423,13065,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Numero Uno Men Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",Numero Uno,1699.0
6424,34647,Men,Footwear,Shoes,Sports Shoes,Fall,2012.0,Sports,Fila Men Notch White Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Grey",FILA,2099.0
6425,22722,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Nike Men Toki Canvas Grey Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,3595.0
6426,47187,Men,Footwear,Shoes,Formal Shoes,Summer,2012.0,Formal,Ganuchi Men Black Shoes,Not specified,Not specified,Leather,Lace-Ups,Not specified,Derbys,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,2299.0
6427,7372,Men,Footwear,Shoes,Formal Shoes,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,2395.0
6428,11500,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Lifestyle Black Heels,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Black,Catwalk,1195.0
6429,42091,Women,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,ADIDAS Women Black Adi LS Move Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,2399.0
6430,19309,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Field Trainer Textile Grey Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Blue",Nike,4595.0
6431,22174,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Timberland Men Light Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Timberland,8990.0
6432,7716,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Fila Men's Turbo Black Red Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",FILA,2199.0
6433,11958,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Ganuchi Men Casual Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,2399.0
6434,10284,Women,Footwear,Shoes,Flats,Fall,2012.0,Casual,Clarks Women Leather White Flats,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,White,Clarks,1499.0
6435,43371,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Reebok Men White Acciomax III Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No Cleats,"White, Red",Reebok,3299.0
6436,46603,Women,Footwear,Shoes,Heels,Summer,2012.0,Casual,Catwalk Women Gold Toned Wedges,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Gold, Bronze",Catwalk,1495.0
6437,16173,Men,Footwear,Shoes,Formal Shoes,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Enroute Men,3499.0
6438,18674,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Fila Men Sterling White Sports shoes,Not specified,Not specified,Not specified,Lace-Ups,Not specified,Not specified,Regular,Football,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Fixed,White,FILA,1899.0
6439,9223,Women,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Puma Women Axis White Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Puma,2999.0
6440,9011,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Reebok Men's Aviator White Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Reebok,1599.0
6441,15359,Men,Footwear,Shoes,Formal Shoes,Winter,2018.0,Formal,Red Tape Men Casual Black Casual Shoes,Not specified,Not specified,Leather,Lace-Ups,Not specified,Derbys,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,2495.0
6442,39193,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Gold Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Gold,Catwalk,1495.0
6443,12518,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Tape Men Casual Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,2895.0
6444,42268,Women,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Vans Women Red Authentic Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Vans,2499.0
6445,53128,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Black Heels,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Black,Catwalk,1695.0
6446,1618,Men,Footwear,Shoes,Sports Shoes,Summer,2010.0,Sports,Reebok Men United Runner White,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Reebok,2799.0
6447,4158,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Nike Men's Air Max White Grey Orange Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Grey",Nike,8900.0
6448,22983,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,FILA Men Black Temptation Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver, Blue",FILA,2999.0
6449,35934,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Salomon Men XR Mission Grey Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black, Blue",Salomon,6499.0
6450,23851,Men,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,ADIDAS Men Green Color Can Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,ADIDAS,1199.0
6451,29557,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Vans Men White Shoes,Not specified,Not specified,Not specified,Slip-On,Not specified,Skate Shoes,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Vans,2299.0
6452,47528,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Portia Women Black & Gold-Toned Sandals,TPR,Not specified,Synthetic,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"Gold, Black",Portia,499.0
6453,19938,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Egoli TF White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Football,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike,2795.0
6454,14429,Women,Footwear,Shoes,Heels,Summer,2012.0,Casual,Enroute Women Casual Black Heels,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Black,Enroute Women,1999.0
6455,11967,Unisex,Footwear,Shoes,Casual Shoes,Spring,2012.0,Sports,Newfeel Unisex Green Shoes,Not specified,Not specified,Synthetic,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Green",Newfeel,599.0
6456,10089,Women,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Reebok Women Raceon Silver Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Silver, Purple, White",Reebok,4999.0
6457,22977,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Fila Men White Galaxy Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,FILA,2899.0
6458,34812,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,ADIDAS Men Phoenix White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Navy Blue",ADIDAS,2199.0
6459,7729,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Puma Men's 917 Mid Funpack Black Yellow White Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Yellow, White",Puma,1699.0
6460,43940,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Catwalk Women Gold Heels,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Catwalk,2995.0
6461,20278,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Casual Black Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Black,Catwalk,1095.0
6462,41841,Women,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Skechers Women Silver Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Regular,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Silver, Green",Skechers,4299.0
6463,20876,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Skechers Men Casual Black Shoes,Not specified,Not specified,Synthetic Leather,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Skechers,3199.0
6464,3183,Women,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Nike Women Lunarfly Grey Green Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Green",Nike,3995.0
6465,46604,Women,Footwear,Shoes,Heels,Summer,2016.0,Casual,Catwalk Women Brown Wedges,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Lace-Ups,Not specified,Open Toe,Kitten,Not specified,Brown,Catwalk,1495.0
6466,22173,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Timberland Men Dark Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Timberland,8990.0
6467,5046,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Fila Men's Vision White Navy Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Navy Blue",FILA,2299.0
6468,14411,Women,Footwear,Shoes,Heels,Summer,2012.0,Casual,Enroute Women Silver Heels,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Silver,Enroute Women,2499.0
6469,47180,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Ganuchi Men Black Casual Shoes,Not specified,Not specified,Leather,Slip-On,Not specified,Loafers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,2199.0
6470,11507,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Lifestyle Brown Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Brown,Catwalk,995.0
6471,5610,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,ADIDAS Men's Stride White Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,ADIDAS,2499.0
6472,31332,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Franco Leone Men Blue Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Franco Leone,2595.0
6473,34640,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Lotto Men Court Classic V Blue Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lotto,2699.0
6474,22725,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Zoom Hyperdunk Red Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Nike,8595.0
6475,35792,Women,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Enroute Women Navy Blue Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Enroute Women,1999.0
6476,7381,Men,Footwear,Shoes,Formal Shoes,Winter,2018.0,Formal,Red Tape Men's Dark Brown Oxford Formal Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,2595.0
6477,4504,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Lotto Men's Swing White Silver Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tennis,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Silver",Lotto,1799.0
6478,45623,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Tape Men Brown Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,2495.0
6479,4736,Men,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Numero Uno Men's White Dunk Shoe,Not specified,Not specified,Synthetic Leather,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Numero Uno,1799.0
6480,45411,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",Rocia,690.0
6481,24426,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,ADIDAS Men Boat Sickline Blue Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,4799.0
6482,10613,Women,Footwear,Shoes,Casual Shoes,Spring,2013.0,Casual,Carlton London Women Casual White Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Carlton London,1295.0
6483,9029,Men,Footwear,Shoes,Casual Shoes,Winter,2011.0,Casual,Buckaroo Men Mairin Brown Casual Shoes,Synthetic,Solid,Leather,Lace-Ups,Not specified,Loafers,Regular,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Round Toe,Not specified,Not specified,Brown,Buckaroo,1995.0
6484,9815,Men,Footwear,Shoes,Casual Shoes,Spring,2013.0,Casual,Converse Men As Sketch Hi Black Casual Shoes,Not specified,Not specified,Synthetic,Lace-Ups,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Converse,1799.0
6485,12978,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,ADIDAS Men F10 Trx Blue Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Football,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Green",ADIDAS,4299.0
