,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Details,Make,Pattern,Shape,Dial Material,Strap Material,Movement,Display,Strap Closure,Strap Style,Water Resistance,Colour,Brand,Price
1973,21682,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men White Dial Chronograph Watch CH2698,Chronograph,Non-Swiss Made,Not specified,Round,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,100 m,White,Fossil,9495
1974,32295,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Steel",Q&Q,1295
1975,31848,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men White Dial Watch NA1006YL08,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,White,Titan,3795
1976,25646,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Unisex White Casual Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"White, Black",Fastrack,995
1977,11641,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Women Inspirartion Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,4450
1978,46314,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch FS4487,Chronograph,Swiss Made,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,50 m,Black,Fossil,7995
1979,18532,Boys,Accessories,Watches,Watches,Winter,2016.0,Casual,Chhota Bheem Analog Kids-Boys Torquoise Blue Watch,Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Tang,Regular,Non-Resistant,Blue,Chhota Bheem,249
1980,36893,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Brown Dial Watch DE1002,Not specified,Non-Swiss Made,Not specified,Rectangular,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Brown,Fossil,6495
1981,45139,Men,Accessories,Watches,Watches,Winter,2016.0,Smart Casual,Casio Enticer Men Silver Analogue Watches (A388) MTP-1246D-7AVDF,Chronograph,Non-Swiss Made,Not specified,Round,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,Steel,CASIO,2995
1982,45905,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,maxima,2495
1983,10109,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Denim Analogue Steel Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Steel, Grey",Fastrack,1795
1984,51539,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Black Dial Watch 6062SL02,Not specified,Not specified,Not specified,Not specified,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Black,Fastrack,2595
1985,29423,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Giordano Men Copper & Black Dial Watch,Not specified,Not specified,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,Not specified,"Copper, Black, Beige",GIORDANO,4850
1986,11646,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Men Rim White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Puma,5995
1987,58827,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,FCUK Men Black Dial Watch FC1030BGN,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Stainless Steel,Mechanical,Analogue,Not specified,Not specified,100 m,Black,FCUK,5525
1988,46313,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Women White Dial Analogue & Chronograph Watch ES2861,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,White,Fossil,9495
1989,25641,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men White Casual Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black",Fastrack,915
1990,46545,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Black Dial Watch T2N520,Chronograph,Not specified,Not specified,Not specified,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,100 m,Black,Timex,6795
1991,21685,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2754,Chronograph,Non-Swiss Made,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,100 m,Black,Fossil,9995
1992,32292,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Silver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Silver, Black",Q&Q,1095
1993,11222,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Men Avalance Silver Steel Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Steel, White",ESPRIT,7495
1994,43205,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Grey Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue and Digital,Not specified,Not specified,50 m,"Grey, Black",Fastrack,1395
1995,19289,Women,Accessories,Watches,Watches,Fall,2012.0,Casual,Guess Women Grey Dial Watch with Swarovski Elements W70036L4,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Purple,GUESS,5800
1996,21671,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Black Chronograph Watch CH2601,Chronograph,Non-Swiss Made,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,100 m,Black,Fossil,7995
1997,10136,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Women Pure Vitality Black Steel Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Steel, Black",ESPRIT,4795
1998,54622,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Black, Gold",Fastrack,1695
1999,31846,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Black, Brown",Titan,5250
2000,25648,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Unisex Black Casual Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Fastrack,995
2001,39025,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Women White Dial Analogue Watch A636,Reset Time,Non-Swiss Made,Solid,Rectangular,Stainless Steel,Stainless Steel,Automatic,Analogue,Foldover and Butterfly,Bracelet Style,100 m,White,CASIO,2095
2002,19274,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Guess Women Glisten Gold Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Gold,GUESS,10300
2003,45933,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Women Silver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,Silver,maxima,2225
2004,19280,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Guess Women Prism Gold Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Gold,GUESS,11100
2005,29415,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Giordano Men White Dial Watch,Not specified,Not specified,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,Not specified,"White, Black, Beige",GIORDANO,3250
2006,21678,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Silver-Toned Dial Chronograph Watch CH2686,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Silver,Fossil,7995
2007,48046,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Nautica Men Blue Dial Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,"Blue, Steel",Nautica,13995
2008,11489,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Women Flash Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,3950
2009,46573,Men,Accessories,Watches,Watches,Winter,2016.0,Sports,Timex Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue and Digital,Not specified,Not specified,Water Resistant,Black,Timex,5295
2010,21481,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Ice Men XXL White Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,White,ice watch,9995
2011,58449,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch FS4658,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Black,Fossil,11495
2012,11214,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Women Silver Stardust Steel Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Steel, White",ESPRIT,6795
2013,25677,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Black Dial Watch NA6023SL01,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Black,Fastrack,1745
2014,53603,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Digital Watch M065-004,Multi Function,Non-Swiss Made,Not specified,Round,Plastic,Synthetic,Mechanical,Digital,Not specified,Not specified,100 m,Black,Q&Q,1350
2015,25683,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Black Dial Watch NA9735NL02,Not specified,Non-Swiss Made,Not specified,Rectangular,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Black,Fastrack,2165
2016,51530,Women,Accessories,Watches,Watches,Summer,2017.0,Casual,Fastrack Women Silver-Toned Dial Watch NA2404sm01,Not specified,Non-Swiss Made,Not specified,Rectangular,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,30 m,Silver,Fastrack,3135
2017,45130,Men,Accessories,Watches,Watches,Summer,2017.0,Casual,Casio Enticer Men Silver Analogue Watch MTP-1216A-1BDF(A355),Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Metal,Mechanical,Analogue,Foldover,Bracelet Style,Water Resistant,Black,CASIO,2295
2018,19287,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Guess Women Party Girl White Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,GUESS,6200
2019,10138,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Women Spark Pink Silver Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Silver, White",ESPRIT,5995
2020,45108,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Men Black Printed Dial Watch A020 MQ-76-L7A1UL,Reset Time,Non-Swiss Made,Printed,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Tang,Regular,Water Resistant,Black,CASIO,595
2021,45934,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Women Silver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Silver, White",maxima,2495
2022,19273,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Guess Women Prism White Dial Watch W13564L1,Multi Function,Non-Swiss Made,Not specified,Round,Stainless Steel,Not specified,Mechanical,Analogue,Not specified,Not specified,50 m,White,GUESS,9200
2023,58829,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,FCUK Women Silver-Toned Dial Watch FC1020SWN,Not specified,Non-Swiss Made,Not specified,Rectangular,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,30 m,Silver,FCUK,6995
2024,39022,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Women Green Dial Analogue Watch A631 ,Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Metal,Mechanical,Analogue,Foldover and Butterfly,Regular,Water Resistant,"Green, Blue",CASIO,2095
2025,11648,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Men Spectrum Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,4795
2026,31841,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"White, Steel",Titan,3500
2027,45137,Women,Accessories,Watches,Watches,Winter,2016.0,Smart Casual,CASIO Enticer Women Black Dial Watch A376 LTP-2037A-1CDF,Reset Time,Non-Swiss Made,Solid,Rectangular,Stainless Steel,Metal,Mechanical,Analogue,Foldover and Butterfly,Bracelet Style,Water Resistant,Black,CASIO,2995
2028,10107,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Analogue Leather Steel Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Steel, Black",Fastrack,1995
2029,51537,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Silver-Toned Dial Watch 9827pp06,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Synthetic,Automatic,Analogue,Not specified,Not specified,30 m,Silver,Fastrack,1660
2030,53604,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Digital Watch M065-003,Multi Function,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Digital,Not specified,Not specified,100 m,Black,Q&Q,1350
2031,25670,Men,Accessories,Watches,Watches,Summer,2017.0,Casual,Fastrack Men Silver-Toned Dial Watch NE3039SM01,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,Silver,Fastrack,1835
2032,11213,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Women Snake Turqouise Steel Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Steel, Blue",ESPRIT,4450
2033,46574,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Women Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Black, Steel",Timex,2995
2034,46517,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men White Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,100 m,White,Timex,7595
2035,25613,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Maroon Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Maroon,Fastrack,1995
2036,49907,Girls,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Girls White Dial Analog Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Yellow, Purple, Pink",Q&Q,595
2037,37322,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Sheen Women Mother Of Pearl Dial Watch SX019 SHE-4022D-4ADR,Reset Time,Non-Swiss Made,Mother of Pearl,Round,Stainless Steel,Metal,Mechanical,Analogue,Foldover and Butterfly,Bracelet Style,50 m,Pink,CASIO,4995
2038,56315,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,Black,Fastrack,1595
2039,23510,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,ADIDAS Men Black Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,"Black, Green",ADIDAS,3995
2040,54670,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,"Black, White",Fastrack,895
2041,45154,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Enticer Men Silver Analogue Watch MTP-1303D-7BVDF(A495),Chronograph,Non-Swiss Made,Solid,Round,Stainless Steel,Metal,Mechanical,Analogue,Butterfly,Bracelet Style,50 m,"White, Steel",CASIO,2595
2042,10164,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Carrera Men Green strap witrh green dial Green Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Carrera,4450
2043,51554,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,"Black, Steel",Fastrack,2995
2044,31822,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Chronograph Black Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Black, Steel",Titan,5500
2045,46528,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Gunmetal Toned Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,100 m,Black,Timex,8495
2046,33923,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Silver, Copper",Citizen,6200
2047,48022,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Helix Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,White,Helix,1395
2048,29449,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Giordano Men Black Dial Watch,Not specified,Not specified,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,Not specified,"Black, Beige, Beige",GIORDANO,4950
2049,51553,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Brown Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Non-Resistant,"Brown, Steel",Fastrack,2760
2050,45153,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Enticer Men Silver Analogue Watch MTP-1303D-7AVDF(A494),Chronograph,Non-Swiss Made,Solid,Round,Stainless Steel,Stainless Steel,Mechanical,Analogue,Butterfly,Bracelet Style,50 m,"Silver, Steel",CASIO,2595
2051,54677,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Black Dial Watch NB9735NL02,Not specified,Non-Swiss Made,Not specified,Square,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Black,Fastrack,2165
2052,37325,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Sheen Women White Dial Watch SX035 SHE-4500D-7ADR,"Reset Time, Date Aperture",Non-Swiss Made,Solid,Round,Stainless Steel,Stainless Steel,Mechanical,Analogue,Foldover and Butterfly,Bracelet Style,Water Resistant,White,CASIO,9995
2053,56312,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Silver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Silver, Red",Fastrack,1895
2054,23517,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,ADIDAS Originals Men White Dial Watch ADH2578,Reset Time,Non-Swiss Made,Solid,Square,Alloy,Stainless Steel,Mechanical,Analogue,Not specified,Regular,50 m,White,ADIDAS Originals,2995
2055,25614,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Dial Watch N2298Sl01,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,White,Fastrack,1190
2056,49900,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Unisex White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,"White, Black",Q&Q,595
2057,46510,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Black Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,Timex,2645
2058,48025,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Helix Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Water Resistant,White,Helix,1795
2059,54648,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Automatic,Analogue,Not specified,Not specified,50 m,"Black, Steel",Fastrack,2695
2060,33924,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Silver, Gold",Citizen,6000
2061,45198,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Women White Dial Analogue Watch A653,Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Stainless Steel,Mechanical,Analogue,Foldover,Bracelet Style,Water Resistant,Silver,CASIO,2795
2062,31825,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Chronograph Black Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"Black, Steel",Titan,6500
2063,54641,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,Black,Fastrack,2695
2064,23521,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,ADIDAS Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,Not specified,Black,ADIDAS,3495
2065,37313,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Edifice Men Chronograph Watch EF-558D-1AVDF(ED436),"Multi Function, Reset Time",Non-Swiss Made,Solid,Round,Stainless Steel,Metal,Mechanical,Analogue,Butterfly,Regular,100 m,Black,CASIO,12995
2066,56324,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Blue",Fastrack,1595
2067,51565,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,"Black, Steel",Fastrack,2595
2068,45165,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Men Silver-Toned Dial Analogue Watch A522,"Reset Time, Date Aperture",Non-Swiss Made,Solid,Round,Stainless Steel,Stainless Steel,Mechanical,Analogue,Foldover and Butterfly,Bracelet Style,50 m,Silver,CASIO,3995
2069,46526,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Steel",Timex,3495
2070,45191,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Men Brown Dial Analogue Watch A643,Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Leather,Mechanical,Analogue,Tang,Regular,Water Resistant,Brown,CASIO,2295
2071,10393,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Women Spark 351 Black Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,5995
2072,25622,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Analog Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,Not specified,"Black, Steel",Fastrack,2095
2073,29440,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Giordano Men Steel Dial Watch,Multi Function,Not specified,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,Not specified,"Steel, Beige, Beige",GIORDANO,6950
2074,8212,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Beach Upgrades Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,Fastrack,1995
2075,31813,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Black,Titan,6500
2076,36804,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men White Dial Ssteele Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Steel",maxima,3950
2077,33912,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,Black,Citizen,5300
2078,46519,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Cream Toned Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,50 m,Cream,Timex,7495
2079,25625,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Dial Watch N6013SL01,Not specified,Non-Swiss Made,Not specified,Square,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,White,Fastrack,1980
2080,45196,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Women Cream Dial Analogue Watch A651,Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Stainless Steel,Mechanical,Analogue,Foldover,Bracelet Style,Water Resistant,Cream,CASIO,4595
