,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Minimum Shelf Life in Months,Fastening,Fit,Type,Colour,Brand,Price
721,28331,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Redtape Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
722,22895,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Woodland Men Khaki Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Woodland,2595.0
723,35648,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Brown,U.S. Polo Assn.,1999.0
724,13979,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Jiff Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Puma,2299.0
725,21087,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Clarks Men Black Leather Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Clarks,2499.0
726,7404,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Red Tape Men Rnm Casual Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
727,15848,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Adults-Unisex SD Fly Clog Orange Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,Warner Bros,499.0
728,15074,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Ganuchi,1399.0
729,6146,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Puma Unisex K9 Coffee Beige Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Beige",Puma,1999.0
730,39281,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Chief,1495.0
731,17976,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Hopper Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1599.0
732,6141,Unisex,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Puma Unisex Apex Olive Black Red Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Black",Puma,1299.0
733,12858,Men,Footwear,Sandal,Sandals,Spring,2012.0,Casual,Lee Cooper Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",Lee Cooper,1585.0
734,35646,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,U.S. Polo Assn. Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,U.S. Polo Assn.,2199.0
735,15073,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Ganuchi Men Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,1399.0
736,40285,Unisex,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Warner Bros kids Unisex Green Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,"Green, Blue",Warner Bros,599.0
737,17971,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Rio Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Puma,1299.0
738,39286,Men,Footwear,Sandal,Sandals,Summer,2018.0,Casual,Red Chief Men Tan Sandals,Synthetic,Not specified,Leather,Not specified,Velcro,Not specified,Comfort Sandals,Tan,Red Chief,2295.0
739,20951,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Men Plugged In Red Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,ADIDAS,399.0
740,13129,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Lee Cooper Men Olive Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,1485.0
741,39828,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Black,Red Tape,1795.0
742,44824,Men,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Clarks Men Tan Brown Leather Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Tan,Clarks,2999.0
743,17770,Men,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Buckaroo Men Vez Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Buckaroo,1295.0
744,47232,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Franco Leone,1595.0
745,39817,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1695.0
746,44443,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Gliders Men Black & Brown Volant Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Brown",Gliders,499.0
747,58820,Men,Footwear,Sandal,Sandals,Fall,2013.0,Casual,Skechers Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Brown,Skechers,3099.0
748,38551,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Puma Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Puma,1399.0
749,50276,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Arrow Men Camel Brown Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Brown,Arrow,1899.0
750,58229,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Black Sandals,Not specified,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,Black,Lotto,749.0
751,26692,Men,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Men Black Roque Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,Puma,999.0
752,10304,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Clarks Men Vieri Deck Leather Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Clarks,2799.0
753,39819,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Brown,Red Tape,1795.0
754,9705,Men,Footwear,Sandal,Sandals,Winter,2015.0,Formal,Hush Puppies Men Decent Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Hush Puppies,2099.0
755,39826,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Black,Red Tape,1595.0
756,22694,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Nike Men Summit Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,1975.0
757,8086,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Men Terra Sports Syn Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Blue, Black",ADIDAS,3699.0
758,3836,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Men Santa Cruz Clog Espresso Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Crocs,2995.0
759,58227,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Black Sandals,Not specified,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,"Black, Red",Lotto,799.0
760,24100,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Brown Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1895.0
761,4446,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Nike Men Wilderness Black Red Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black, Black",Nike,1895.0
762,14305,Unisex,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Disney Unisex Casual Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Disney,299.0
763,39821,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1595.0
764,5104,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Rockport Men's Jelba Brown Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rockport,2499.0
765,43006,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Nike Men Black Urbanfloat Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,Nike,2095.0
766,40284,Unisex,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Warner Bros Kids Unisex Pink Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,"Pink, Green",Warner Bros,599.0
767,35647,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Brown,U.S. Polo Assn.,1999.0
768,21075,Men,Footwear,Sandal,Sandals,Spring,2012.0,Casual,Clarks Men Brown Leather Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Clarks,2499.0
769,36694,Men,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Spalding Men Navy Blue Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Navy Blue,Spalding,899.0
770,6729,Men,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Puma Men Pumpom Olive Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Puma,1299.0
771,17970,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Hopper Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1599.0
772,4628,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,ADIDAS Men Terra Lea Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,ADIDAS,3999.0
773,12866,Men,Footwear,Sandal,Sandals,Spring,2012.0,Casual,Lee Cooper Men Casual Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",Lee Cooper,1485.0
774,39287,Men,Footwear,Sandal,Sandals,Summer,2018.0,Casual,Red Chief Men Black Sandals,Synthetic,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Black,Red Chief,2295.0
775,36693,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Spalding Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,"Brown, Beige",Spalding,899.0
776,6147,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Puma Unisex K9 Grey Yellow Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Yellow",Puma,1999.0
777,7253,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Rockport Men Middle Field Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Rockport,2999.0
778,13172,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Skechers Men Summers Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Skechers,3599.0
779,47090,Boys,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Marvel Boys Green Hero Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Black",Marvel,299.0
780,22894,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Woodland Men Camel Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Woodland,2595.0
781,35649,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,U.S. Polo Assn. Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Black,U.S. Polo Assn.,1999.0
782,28330,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1595.0
783,24703,Unisex,Footwear,Sandal,Sports Sandals,Summer,2011.0,Casual,Puma Unisex 4M Blur Black Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Black, Green",Puma,4499.0
784,11877,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Franco Leone,1395.0
785,9101,Men,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Buckaroo Men Luz Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Buckaroo,1795.0
786,15847,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Kids Unisex SD Fly Clog Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Warner Bros,499.0
787,22893,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Woodland Men Khaki Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Woodland,1795.0
788,58226,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Black Sandals,Not specified,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,"Black, Olive",Lotto,799.0
789,3837,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Men Santa Cruz Clog Khaki Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Crocs,2995.0
790,39820,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1795.0
791,43007,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Nike Men Brown Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Brown, Red",Nike,2095.0
792,35625,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Gliders Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Gliders,449.0
793,4447,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Nike Men Extra Wilderness Black Orange Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Orange",Nike,1895.0
794,18161,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Vans Men Thresher Green Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Black",Vans,1799.0
795,29242,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,ADIDAS Men Zephyral Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,2299.0
796,39818,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1795.0
797,13925,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Nike Men Solarsoft Slide Red Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Nike,1900.0
798,34509,Women,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,ADIDAS Women Feather Black & Pink Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Pink",ADIDAS,1199.0
799,20794,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Fila Men Tide Navy Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,FILA,499.0
800,39827,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
801,17749,Women,Footwear,Sandal,Sports Sandals,Fall,2013.0,Casual,ADIDAS Women Hispana Sandal,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Navy Blue, Purple",ADIDAS,1999.0
802,8284,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Skechers Men Arnold Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Skechers,1699.0
803,38550,Men,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Men Black Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Black, Blue",Puma,1399.0
804,47234,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Brown,Franco Leone,1595.0
805,13914,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Nike Men Air Max Elevate Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,3200.0
806,13128,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lee Cooper Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,1685.0
807,39829,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Brown,Red Tape,1795.0
808,39816,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Brown,Red Tape,1495.0
809,44442,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Gliders Men Black Volant Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,Gliders,499.0
810,47233,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Black  Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Black,Franco Leone,1595.0
811,6402,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Laos Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lotto,1299.0
812,47173,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Ganuchi,1499.0
813,5617,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,ADIDAS Men Henrio Black Blue Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1699.0
814,44530,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,1699.0
815,22510,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Crocs Kids-boy Electro Green Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Crocs,1495.0
816,33650,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Stride Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lotto,1399.0
817,16984,Men,Footwear,Sandal,Sandals,Spring,2012.0,Casual,Puma Men Miami Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Cream",Puma,399.0
818,16970,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Coupe Grey Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Puma,1599.0
819,50759,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Mushroom Brown sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mushroom Brown,Red Chief,1295.0
820,10283,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Clarks Men Unstructured Leather Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Clarks,3999.0
821,16174,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Enroute Men Leather Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Enroute Men,1299.0
822,19900,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Hermes Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Navy Blue",Lotto,999.0
823,50761,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Chief,875.0
824,33657,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Roit Black Sandals,Not specified,Not specified,Not specified,10,Not specified,Skinny Fit,Not specified,Black,Lotto,999.0
825,39963,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,GAS Men Brown Truly Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,GAS,2200.0
826,44537,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,1599.0
827,47174,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Black Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,1699.0
828,35554,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Pink Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Enroute Teens,999.0
829,15361,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Red Tape Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1795.0
830,6405,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Cross Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lotto,749.0
831,17052,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Gas Men Venice Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,GAS,2000.0
832,50757,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Red Chief,1795.0
833,35562,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens White Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Enroute Teens,1299.0
834,15357,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1495.0
835,19135,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Riot Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Lotto,999.0
836,41870,Men,Footwear,Sandal,Sandals,Summer,2015.0,Casual,Estd. 1977 Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Estd. 1977,1880.0
837,9212,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Apex Black Floaters,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1299.0
838,12529,Unisex,Footwear,Sandal,Flip Flops,Fall,2011.0,Casual,Crocs Men Black Flip-Flops,Synthetic,Solid,Synthetic,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Beige, Beige",Crocs,1995.0
839,16189,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Enroute Men Leather Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Enroute Men,1299.0
840,9018,Men,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Buckaroo Men Mar Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Buckaroo,1695.0
841,39738,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Arrow Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Arrow,2299.0
842,41074,Men,Footwear,Sandal,Sports Sandals,Fall,2012.0,Casual,Lotto Men Black Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Black, Fluorescent Green",Lotto,349.0
843,2636,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Carlton London Men Brown Strapped Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Carlton London,995.0
844,35591,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Gliders Men Olive Green Floaters,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Gliders,1099.0
845,46860,Girls,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Barbie Girls Purple Sandals,Rubber,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Purple, Pink",Barbie,449.0
846,33659,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Sting II Brown & Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Black",Lotto,849.0
847,44539,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,1499.0
848,41877,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,"Brown, Brown",Estd. 1977,1880.0
849,20840,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Drifter Cat II Olive Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Olive, Beige",Puma,999.0
850,43378,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Reebok Men Black Coalition Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Black, Yellow",Reebok,1799.0
851,34824,Men,Footwear,Sandal,Sports Sandals,Fall,2012.0,Casual,ADIDAS Men Yorgio Blue Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Blue,ADIDAS,2499.0
852,23893,Women,Footwear,Sandal,Sports Sandals,Fall,2012.0,Casual,Fila Women Shelby Pink Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Pink,FILA,1299.0
