,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Pattern,Material,Length,Colour,Brand,Price
497,51147,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Parx Men Navy Blue Socks,Checked,Cotton,Above Ankle,"Blue, Navy Blue",Parx,180
498,40238,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Provogue Men Black Pack of 3 Socks,Not specified,Not specified,Not specified,Black,Provogue,749
499,9372,Unisex,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Unisex ABS Blue Socks,Not specified,Not specified,Not specified,Blue,Puma,119
500,51178,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Grey Socks,Solid,Cotton,Above Ankle,Grey,Raymond,235
501,7678,Women,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Women Pink Secret Socks,Not specified,Not specified,Not specified,Pink,Wrangler,105
502,58293,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Ankle Length,"Black, Olive, Black",Jockey,367
503,32025,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Cream Socks,Not specified,Not specified,Above Knee,"Cream, Red",Playboy,125
504,30540,Unisex,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Unisex Sports Black Socks,Not specified,Not specified,Not specified,Black,Nike,125
505,18588,Men,Accessories,Socks,Socks,Fall,2010.0,Casual,Puma Men Lifestyle Pack of 3 Socks,Not specified,Not specified,Not specified,"Black, Beige",Puma,399
506,41523,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Basics Men Set of 3 Socks,Striped,Cotton,Ankle Length,"White, Grey, Black",Basics,449
507,17396,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Stripes Blue Socks,Not specified,Not specified,Not specified,"Blue, Black",Reid & Taylor,395
508,58294,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Ankle Length,"Black, Grey, Black",Jockey,367
509,19496,Women,Accessories,Socks,Socks,Summer,2010.0,Sports,Puma Women Sport Quarters Pack of 3 Socks,Not specified,Not specified,Not specified,"White, Black, Grey",Puma,299
510,17391,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Solid Navy Blue Socks,Not specified,Not specified,Not specified,Navy Blue,Reid & Taylor,165
511,55316,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Smartoe Men Pack of 3 Socks,Not specified,"Cotton, Polyester",Above Ankle,"Grey, Blue",Smartoe,349
512,30547,Men,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Men Pack of 3 Socks,Solid,"Cotton, Nylon",Above Knee,"Black, Black, Black",Nike,445
513,17398,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Stripes Multi Socks,Not specified,Not specified,Not specified,Multi,Reid & Taylor,395
514,18586,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,Puma Men Fundamental Sneakers Olive Socks,Not specified,Not specified,Not specified,Olive,Puma,119
515,25433,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Lee Men Tripack Socks,Not specified,Not specified,Not specified,"Black, Blue, Grey",Lee,349
516,6704,Women,Accessories,Socks,Socks,Summer,2011.0,Sports,Nike Women's Nsw Wmns Ctn White Pink Socks,Not specified,Not specified,Not specified,"White, Pink",Nike,145
517,30549,Unisex,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Unisex Pack of 3 Socks,Solid,"Cotton, Nylon",Ankle Length,"White, Black, Grey",Nike,445
518,18581,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,Puma Men Formstripe Short Black Socks,Patterned,Cotton,Ankle Length,Black,Puma,149
519,58635,Men,Accessories,Socks,Socks,Summer,2013.0,Sports,Fila Men Pack Of 3 Multi-Coloured Socks,Striped,Cotton,Ankle Length,"Grey, White, Navy Blue",FILA,325
520,19498,Women,Accessories,Socks,Socks,Summer,2010.0,Casual,Puma Women Heritage Quarters Pack of 3 Socks,Not specified,Not specified,Not specified,"White, Black, Pink",Puma,329
521,25434,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Lee Men Casual Tripack Socks,Not specified,Not specified,Not specified,"White, Grey, Black",Lee,399
522,32031,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Pack Of 3 Socks,Solid,"Cotton, Elastane",Ankle Length,"White, Black, Grey",Playboy,375
523,12436,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Timberland Men Casual Blue Socks,Not specified,Not specified,Not specified,Blue,Timberland,790
524,15277,Men,Accessories,Socks,Socks,Fall,2011.0,Sports,Nike Men pack of 3 Sports Socks,Not specified,Not specified,Not specified,Black,Nike,395
525,51335,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Black Socks,Solid,Cotton,Above Ankle,Black,Raymond,290
526,29210,Men,Accessories,Socks,Socks,Fall,2012.0,Casual,Fila Men Grey Crew Socks,Solid,"Cotton, Nylon",Above Ankle,Grey,FILA,129
527,12409,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Stripes Beige Socks,Not specified,Not specified,Not specified,"Beige, Black, Grey",Reid & Taylor,165
528,53805,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Kids Unisex Pack Of 3 Socks,Solid,"Cotton, Nylon",Above Ankle,"White, Black, Grey",Puma,359
529,49301,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack of 5 Socks,Not specified,Cotton,Above Ankle,"Grey, Brown, Blue",Arrow,495
530,32036,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Navy Socks,Solid,Not specified,Ankle Length,Navy Blue,Playboy,135
531,49306,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack Of 5 Basic Plating Socks,Not specified,Cotton,Above Ankle,"Black, Navy Blue, Grey",Arrow,545
532,32009,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Purple & Black Socks,Patterned,Cotton,Ankle Length,"Black, Purple",Playboy,125
533,29217,Women,Accessories,Socks,Socks,Fall,2014.0,Sports,Fila Women White Socks,Not specified,Not specified,Above Knee,White,FILA,130
534,38157,Unisex,Accessories,Socks,Socks,Summer,2016.0,Casual,Happy Socks Unisex Cream Socks,Not specified,Not specified,Not specified,"Cream, Black",Happy Socks,699
535,12407,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Brown Striped Socks,Striped,"Cotton, Elastane",Above Ankle,"Brown, Beige",Reid & Taylor,165
536,32000,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Playboy Men Brown Socks,Solid,"Cotton, Elastane",Above Ankle,Brown,Playboy,120
537,18592,Men,Accessories,Socks,Socks,Fall,2011.0,Sports,Puma Men Sport Quarters Pack of 3 Socks,Not specified,Not specified,Not specified,"White, Grey",Puma,399
538,15279,Men,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Men Sports Black Socks,Solid,Cotton,Ankle Length,Black,Nike,395
539,29221,Men,Accessories,Socks,Socks,Summer,2012.0,Sports,Fila Men Pack of 3 Socks,Solid,Cotton,Ankle Length,"Grey, Black, White",FILA,379
540,29219,Men,Accessories,Socks,Socks,Summer,2012.0,Sports,Fila Men Pack of 2 Socks,Solid,Cotton,Ankle Length,"Grey, Navy Blue",FILA,299
541,12400,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Solid Beige Socks,Not specified,Not specified,Above Knee,Beige,Reid & Taylor,135
542,32007,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Black and Blue Socks,Patterned,Not specified,Above Ankle,"Black, Blue",Playboy,125
543,49308,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack Of 5 Basic Plating Socks,Not specified,Cotton,Above Ankle,"Black, Navy Blue, White",Arrow,545
544,19478,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Quiksilver Men High Blue Socks,Not specified,Not specified,Not specified,Blue,Quiksilver,595
545,33777,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,Puma Unisex Retro Pack of 2 Socks,Not specified,Not specified,Not specified,"White, Black",Puma,299
546,43400,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Monday to Friday Socks,Striped,"Cotton, Elastane",Not specified,Multi,Lino Perros,599
547,32038,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Grey and Black  Socks,Solid,Not specified,Above Ankle,"Grey, Black",Playboy,145
548,9350,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Men Sport Pack of 3 White Black Socks,Not specified,Not specified,Not specified,White,Puma,329
549,51165,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Navy Blue Socks,Checked,Cotton,Above Ankle,Navy Blue,Raymond,290
550,40017,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,ADIDAS Unisex White Adicrew Socks,Solid,"Cotton, Nylon",Above Ankle,White,ADIDAS,149
551,18952,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Fader Stripes Flat Knit Crew Pack of 3 Socks,Striped,"Cotton, Nylon",Above Ankle,"Black, Brown, Grey",Levis,429
552,36407,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Black Socks,Not specified,Not specified,Not specified,Black,Reid & Taylor,325
553,7665,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's Dark Grey Melange Crew Length Socks,Not specified,Not specified,Not specified,Grey,Wrangler,145
554,9357,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Men Sport Pack of 3 Socks,Not specified,Not specified,Not specified,White,Puma,349
555,7662,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's White Crew Length Socks,Not specified,Not specified,Not specified,White,Wrangler,145
556,36400,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Navy Blue Socks,Patterned,Cotton,Above Ankle,Navy Blue,Reid & Taylor,325
557,18955,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Argyle Flat Knit Crew Pack of 3 Socks,Patterned,Not specified,Above Ankle,"Black, Brown, Grey",Levis,429
558,9368,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Men Ftpa White Socks,Not specified,Not specified,Not specified,White,Puma,149
559,51162,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Black Socks,Checked,Cotton,Above Ankle,Black,Raymond,290
560,36409,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,Striped,Cotton,Above Ankle,Grey,Reid & Taylor,325
561,18352,Men,Accessories,Socks,Socks,Summer,2013.0,Casual,Fila Men Grey Socks,Not specified,Not specified,Not specified,Grey,FILA,139
562,9361,Unisex,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Unisex FTPA Black Socks,Not specified,Not specified,Not specified,Black,Puma,149
563,7654,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's Dark Grey Melange Ankle Length Socks,Not specified,Not specified,Not specified,Grey,Wrangler,105
564,51154,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Brown Socks,Patterned,Cotton,Above Ankle,Brown,Raymond,290
565,35247,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Manchester United Men Red Socks,Not specified,Not specified,Not specified,"Red, Grey",Manchester United,199
566,9366,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Men Ftpa Socks White Socks,Not specified,Not specified,Not specified,White,Puma,149
567,18355,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Fila Men Ankel White Socks,Solid,Cotton,Ankle Length,White,FILA,149
568,35240,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Manchester United Men Red Socks,Solid,Not specified,Ankle Length,"Red, Black",Manchester United,199
569,9359,Unisex,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Unisex FTPA Grey Socks,Not specified,Not specified,Not specified,Grey,Puma,149
570,51153,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Beige Socks,Patterned,Cotton,Above Ankle,Beige,Raymond,290
571,49990,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Hanes Men Pack Of 3 White Cushion Max Crew Socks,Solid,"Cotton, Elastane",Above Ankle,White,Hanes,367
572,7653,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's Dark Grey Melange Ankle Length Socks,Not specified,Not specified,Not specified,Grey,Wrangler,105
573,33776,Unisex,Accessories,Socks,Socks,Summer,2011.0,Casual,Puma Unisex Invisible Pack of 3 Socks,Not specified,Not specified,Not specified,"Grey, White, Black",Puma,399
574,43401,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Monday to Friday Socks,Striped,"Cotton, Elastane",Not specified,"Multi, Beige",Lino Perros,599
575,19479,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Quiksilver Men Blue Socks,Not specified,Not specified,Not specified,Blue,Quiksilver,595
576,29218,Women,Accessories,Socks,Socks,Summer,2013.0,Sports,Fila Women Pack Of 3 Socks,Solid,Cotton,Ankle Length,"Red, Blue, Pink",FILA,329
577,12401,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Solid  Navy Blue Socks,Not specified,Not specified,Not specified,Navy Blue,Reid & Taylor,135
578,32006,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Playboy Men White Socks,Not specified,Not specified,Above Knee,White,Playboy,120
579,32039,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Grey & Black Socks,Solid,"Cotton, Nylon",Above Ankle,"Grey, Black",Playboy,145
580,12406,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Stripes Beige Socks,Not specified,Not specified,Not specified,Beige,Reid & Taylor,165
581,32001,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Playboy Men Navy Blue Socks,Not specified,Not specified,Above Knee,Navy Blue,Playboy,120
582,15278,Men,Accessories,Socks,Socks,Fall,2011.0,Sports,Nike Men Sports White Socks,Not specified,Not specified,Not specified,White,Nike,395
583,29220,Men,Accessories,Socks,Socks,Summer,2012.0,Sports,FILA Men Pack of 2 Socks,Not specified,Not specified,Not specified,"White, Black",FILA,299
584,32037,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men White Socks,Not specified,Not specified,Above Knee,White,Playboy,135
585,32008,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Black & Green Socks,Not specified,Not specified,Above Knee,"Black, Green",Playboy,125
586,29216,Women,Accessories,Socks,Socks,Fall,2014.0,Sports,Fila Women White Socks,Not specified,Not specified,Above Knee,"White, Pink",FILA,130
587,33778,Unisex,Accessories,Socks,Socks,Summer,2011.0,Casual,Puma Unisex Retro Pack of 2 Socks,Not specified,Not specified,Not specified,"Cream, Navy Blue",Puma,299
588,49307,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack Of 5 Basic Plating Socks,Not specified,Cotton,Above Ankle,"Brown, Navy Blue, Black",Arrow,545
589,15276,Men,Accessories,Socks,Socks,Fall,2011.0,Sports,Nike Men pack of 3 Sports Socks,Not specified,Not specified,Not specified,White,Nike,395
590,49300,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack of Socks,Patterned,Cotton,Above Knee,Multi,Arrow,495
591,29211,Women,Accessories,Socks,Socks,Summer,2012.0,Sports,Fila Women Blue Socks,Solid,Cotton,Ankle Length,Blue,FILA,125
592,12408,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Reid & Taylor Men Stripes Black Socks,Not specified,Not specified,Not specified,"Black, Grey",Reid & Taylor,165
593,58642,Men,Accessories,Socks,Socks,Summer,2013.0,Casual,Fila Men Black Thin Ankle Socks,Solid,"Cotton, Nylon",Ankle Length,Black,FILA,119
594,9367,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Men Ftpa Blue Socks,Not specified,Not specified,Not specified,Blue,Puma,149
595,18354,Men,Accessories,Socks,Socks,Fall,2012.0,Casual,Fila Men Performance Ankel  White Socks,Solid,Cotton,Above Ankle,White,FILA,165
596,17581,Unisex,Accessories,Socks,Socks,Fall,2011.0,Sports,ADIDAS Unisex Pack of 3 Crew Socks,Not specified,Not specified,Not specified,White,ADIDAS,399
597,35241,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Manchester United Men Grey Socks,Solid,Not specified,Ankle Length,Grey,Manchester United,199
598,51152,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Raymond Men Navy Socks,Patterned,Cotton,Above Ankle,Navy Blue,Raymond,290
599,49991,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Hanes Men Pack Of 3 White Cushion Max Crew Socks,Solid,"Cotton, Elastane",Above Ankle,White,Hanes,367
600,9358,Women,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Women Sport Pack of 3 White Socks,Not specified,Not specified,Not specified,Red,Puma,399
601,18353,Men,Accessories,Socks,Socks,Fall,2012.0,Casual,Fila Men Ankel Black Socks,Not specified,Not specified,Not specified,Black,FILA,149
602,30539,Unisex,Accessories,Socks,Socks,Summer,2012.0,Sports,Nike Unisex Sports Black Socks,Not specified,Not specified,Not specified,Black,Nike,135
603,3468,Women,Accessories,Socks,Socks,Fall,2010.0,Sports,ADIDAS Women's Royal Freshgold Purple Socks,Not specified,Not specified,Not specified,Purple,ADIDAS,149
604,9360,Unisex,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Unisex FTPA Blue Socks,Not specified,Not specified,Not specified,Blue,Puma,149
605,36408,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Navy Blue Socks,Not specified,Not specified,Not specified,Navy Blue,Reid & Taylor,325
606,51155,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Black Socks,Patterned,Cotton,Above Ankle,Black,Raymond,290
607,35246,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Manchester United Men White Socks,Not specified,Not specified,Not specified,"White, Grey",Manchester United,199
608,9356,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Men Sport Pack of 3 Black Socks,Not specified,Not specified,Not specified,Black,Puma,349
609,18954,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Fader Stripes Flat Knit Crew Pack of 3 Socks,Striped,Not specified,Above Ankle,"Brown, Navy Blue, Grey",Levis,429
610,51163,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Beige Socks,Patterned,Cotton,Above Ankle,Beige,Raymond,290
611,9369,Women,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Women Stripe Grey Socks,Striped,Cotton,Ankle Length,Grey,Puma,149
612,36401,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Spots Black Socks,Patterned,Cotton,Above Ankle,Black,Reid & Taylor,325
613,9351,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Puma Men Sport Pack of 3 Pairs Black Sock,Not specified,Not specified,Not specified,Black,Puma,329
614,7664,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Wrangler Men's Black Crew Length Socks,Not specified,Not specified,Not specified,Black,Wrangler,145
615,36406,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Blue Socks,Striped,Cotton,Above Ankle,Blue,Reid & Taylor,325
616,17785,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Solid Brown Socks,Not specified,Not specified,Not specified,Brown,Reid & Taylor,145
617,40016,Unisex,Accessories,Socks,Socks,Summer,2012.0,Casual,ADIDAS Unisex White Pack of 3 Ankle Socks,Solid,"Cotton, Nylon",Ankle Length,White,ADIDAS,499
618,51164,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Raymond Men Black Socks,Patterned,Cotton,Above Ankle,Black,Raymond,290
619,18953,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Levis Men Fader Stripes Flat Knit Crew Pack of 3 Socks,Striped,"Cotton, Nylon",Above Ankle,"Black, Navy Blue, Grey",Levis,429
620,46869,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,Striped,"Cotton, Elastane",Above Ankle,"Blue, Purple, Black",Lino Perros,249
621,49228,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Calzini Men Pack of 5 Sport Socks,Not specified,Cotton,Above Ankle,"Brown, Grey, Navy Blue",Calzini,795
622,37658,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men White Socks,Solid,Not specified,Ankle Length,White,Playboy,135
623,18217,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Manchester United Men Solid Grey Socks,Not specified,Not specified,Not specified,Grey,Manchester United,199
624,14615,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,Not specified,Not specified,Not specified,Grey,United Colors of Benetton,399
625,17400,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Stripes Black Socks,Not specified,Not specified,Not specified,"Black, Grey",Reid & Taylor,395
626,57915,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Fruit of the Loom Men Black Pack of Three Socks,Solid,"Cotton, Polyester",Ankle Length,Black,Fruit of the loom,329
627,46867,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,Striped,"Cotton, Elastane",Above Ankle,"Blue, Black",Lino Perros,249
628,18221,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Manchester United Men Stripes Black Socks,Not specified,Not specified,Not specified,"Black, Grey, Red",Manchester United,199
629,17407,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Brown Socks,Striped,"Cotton, Elastane",Above Ankle,"Brown, Black",Reid & Taylor,395
630,37656,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men Black Socks,Not specified,Not specified,Above Knee,"Black, Blue",Playboy,125
631,18219,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Manchester United Men Grey Socks,Not specified,Not specified,Not specified,Grey,Manchester United,199
632,14612,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Stripes White Socks,Not specified,Not specified,Not specified,"White, Blue, Red",United Colors of Benetton,299
633,57912,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Fruit of the Loom Men Black Pack of Three Socks,Solid,"Cotton, Polyester",Above Ankle,Black,Fruit of the loom,399
634,31992,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Playboy Men Brown Socks,Solid,Not specified,Above Ankle,Brown,Playboy,135
635,19502,Men,Accessories,Socks,Socks,Fall,2010.0,Casual,Puma Men Ftpa Quarters Grey Melange Socks,Not specified,Not specified,Not specified,Grey,Puma,149
636,58300,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Ankle Length,"Black, Grey",Jockey,367
637,6699,Men,Accessories,Socks,Socks,Summer,2011.0,Sports,Nike Men's Nsw Clsc White Socks,Not specified,Not specified,Not specified,White,Nike,145
638,24443,Men,Accessories,Socks,Socks,Summer,2013.0,Sports,Fila Men Grey Socks,Not specified,Not specified,Not specified,Grey,FILA,129
639,15552,Women,Accessories,Socks,Socks,Summer,2013.0,Sports,Fila Women Pack Of 3 White Socks,Patterned,Cotton,Ankle Length,"White, Pink, Blue",FILA,329
640,58307,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Above Ankle,"Navy Blue, White, Navy Blue",Jockey,367
641,36378,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Brown Socks,Not specified,Not specified,Not specified,Brown,Reid & Taylor,195
642,31995,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Playboy Men Navy Socks,Solid,Not specified,Above Ankle,Navy Blue,Playboy,135
643,24444,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,ADIDAS Originals Men Grey Socks,Not specified,Not specified,Not specified,Grey,ADIDAS Originals,249
644,6697,Men,Accessories,Socks,Socks,Summer,2011.0,Sports,Nike Men's New Elit White Orange Grey Socks,Not specified,Not specified,Not specified,"White, Orange, Blue",Nike,525
645,49288,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack of 5 Socks,Not specified,Cotton,Above Ankle,"Black, Brown, Navy Blue",Arrow,1245
646,36385,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Beige Socks,Not specified,Not specified,Not specified,Beige,Reid & Taylor,195
647,32173,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women White Socks,Not specified,Not specified,Above Knee,"White, Pink",Playboy,99
648,8507,Unisex,Accessories,Socks,Socks,Summer,2011.0,Sports,Nike Unisex  Black Socks,Solid,"Cotton, Nylon",Above Ankle,Black,Nike,145
649,36382,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Cream Socks,Solid,Cotton,Above Ankle,Cream,Reid & Taylor,195
650,36376,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Navy Blue Socks,Solid,Cotton,Above Ankle,Navy Blue,Reid & Taylor,195
651,58309,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Above Ankle,"Charcoal, Grey, Charcoal",Jockey,367
652,14613,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Black Socks,Not specified,Not specified,Not specified,"Black, Grey",United Colors of Benetton,349
653,17406,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Stripes Brown Socks,Not specified,Not specified,Not specified,Brown,Reid & Taylor,395
654,37657,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Playboy Men White Socks,Solid,Not specified,Ankle Length,"White, Black",Playboy,135
655,18218,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Manchester United Men Black Socks,Not specified,Not specified,Not specified,"Black, Red",Manchester United,199
656,57913,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Fruit of the Loom Men Black and White Pack of Three Socks,Solid,"Cotton, Polyester",Ankle Length,"White, Black, Charcoal",Fruit of the loom,329
657,24871,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Bright Assorted Combo Pack Socks,Not specified,Not specified,Not specified,Black,Reid & Taylor,395
658,17401,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Stripes Blue Socks,Not specified,Not specified,Not specified,"Blue, Grey",Reid & Taylor,165
659,14614,Men,Accessories,Socks,Socks,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Navy Blue Socks,Not specified,Not specified,Not specified,Navy Blue,United Colors of Benetton,349
660,18220,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Manchester United Men Red Socks,Not specified,Not specified,Not specified,"Red, White",Manchester United,199
661,46866,Men,Accessories,Socks,Socks,Spring,2013.0,Casual,Lino Perros Men Pack Of Two Socks,Striped,Cotton,Above Ankle,"Black, Blue, Green",Lino Perros,249
662,57914,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Fruit of the Loom Men White Pack of Three Socks,Solid,"Cotton, Polyester",Ankle Length,White,Fruit of the loom,329
663,49229,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Calzini Men Pack of 5 Socks,Not specified,Cotton,Above Ankle,"Black, Grey",Calzini,795
