,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Pattern,Strap Type,Size,Compartment Closure,Volume in Litres,Trends,Colour,Brand,Price
2351,25882,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,American Tourister Unisex Casual Purple Backpack,Not specified,Polyester,Not specified,Not specified,Not specified,Large,Flap,Not specified,Not specified,Purple,AMERICAN TOURISTER,1000
2352,52588,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Mod'acc Women Black & Grey Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Mod-acc,1095
2353,53668,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Teal Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,KIARA,599
2354,58280,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Blue Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Baggit,1675
2355,21248,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Footloose Unisex Classe Laptop Brown Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,FOOTLOOSE,1475
2356,57235,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Lavender Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Lavender,Murcia,1150
2357,53695,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Beige Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,KIARA,1500
2358,5505,Unisex,Accessories,Bags,Handbags,Summer,2011.0,Casual,Nike Grey Printed Handheld Bag,Handheld Bag,Synthetic,Not specified,"Printed, Abstract",Not specified,Regular,Zip,Not specified,Shopper,Grey,Nike,995
2359,34555,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Puma Women Dazzle Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Puma,1999
2360,34767,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Zoli Beige Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Beige, Black",Be For Bag,499
2361,47295,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Purple Sling Bag,Sling Bag,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Baggit,1750
2362,7060,Unisex,Accessories,Bags,Backpacks,Spring,2013.0,Sports,Nike Black Classic Turf     NSW  Backpacks,Not specified,Canvas,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,Black,Nike,1595
2363,25427,Unisex,Accessories,Bags,Messenger Bag,Summer,2012.0,Casual,Lee Unisex Casual Olive Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Lee,899
2364,52575,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Mod'acc Women Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Mod-acc,1095
2365,10196,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Hddcs Green Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Green,Murcia,1350
2366,25271,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherette Maroon Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,Lino Perros,1995
2367,36666,Unisex,Accessories,Bags,Duffel Bag,Summer,2012.0,Casual,Paridhan Unisex Brown Duffle Bag,Not specified,Nylon,Not specified,Not specified,Not specified,Large,Not specified,Not specified,Not specified,Brown,Paridhan,3495
2368,49559,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Rocia Women Purple Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Rocia,1690
2369,25285,Women,Accessories,Bags,Handbags,Fall,2012.0,Casual,Lino Perros Women Black Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,795
2370,54020,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,KIARA,950
2371,20393,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Grand Hoor Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Baggit,1700
2372,53661,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Pink Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,KIARA,950
2373,10734,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Mcc Green Green Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Green,Murcia,3375
2374,52581,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Mod'acc Women Peach Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Peach,Mod-acc,895
2375,4611,Unisex,Accessories,Bags,Waist Pouch,Winter,2015.0,Casual,Wildcraft Unisex Olive Green Waist Pouch,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Wildcraft,545
2376,38962,Unisex,Accessories,Bags,Rucksacks,Winter,2018.0,Travel,Wildcraft Unisex Grey & Green Rucksack,Not specified,Nylon,"Compression Straps, Daisy Chains",Colourblocked,Regular,Large,Zip,31 to 40 Litres,Not specified,"Grey, Green",Wildcraft,5699
2377,44279,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Skybags Unisex Brown Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Brown,Skybags,790
2378,46976,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Bulchee Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,BULCHEE,3599
2379,46982,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Bulchee Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,BULCHEE,3499
2380,54823,Women,Accessories,Bags,Laptop Bag,Summer,2012.0,Casual,Ivory Tag Brown Plaid Jetsetter Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Ivory Tag,3150
2381,38737,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Nike Unisex Grey Backpack,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Nike,2295
2382,7093,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Black Backpack,Not specified,PU,Not specified,Not specified,Not specified,Medium,Flap,Not specified,Not specified,Black,Wildcraft,2500
2383,10733,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Mcc Purple Purple Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Purple,Murcia,3375
2384,4616,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Zoomer Green Backpack,Not specified,Polyester,Not specified,Not specified,Not specified,Large,Flap,Not specified,Not specified,Green,Wildcraft,1245
2385,52586,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Mod'acc Women Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Mod-acc,1195
2386,38965,Unisex,Accessories,Bags,Backpacks,Spring,2013.0,Casual,Wildcraft Unisex Grey & Yellow Printed Laptop Backpack,Not specified,PU,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,"Grey, Yellow",Wildcraft,2295
2387,21246,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Footloose Unisex City Of Joy Laptop Purple Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,FOOTLOOSE,1450
2388,53666,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,KIARA,599
2389,20394,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Grand Hoor Red Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Red,Baggit,1725
2390,47868,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Mauve Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mauve,Murcia,2990
2391,25282,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Brown and Red Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Red",Lino Perros,1995
2392,47430,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Brown Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Baggit,2000
2393,25276,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherite Red Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lino Perros,2495
2394,25878,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,American Tourister Unisex Citi Pro Black Backpack,Not specified,Polyester,Not specified,Solid,Not specified,Large,Flap,Not specified,Not specified,Black,AMERICAN TOURISTER,2350
2395,47292,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Purple Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Baggit,1725
2396,34760,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women  Lime Green Tote Bag,Tote Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Lime Green,Be For Bag,799
2397,7067,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Nike Unisex All Access SO Grey Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,1495
2398,36037,Unisex,Accessories,Bags,Handbags,Summer,2012.0,Casual,OTLS Unisex Beige Bag,Sling Bag,Canvas,Not specified,"Solid, Solid",Not specified,Small,Zip,Not specified,Structured,"Beige, Beige, Beige",OTLS,999
2399,53692,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Beige Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,KIARA,1850
2400,34552,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Puma Women Originals Mono Red Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Puma,2299
2401,18798,Unisex,Accessories,Bags,Handbags,Summer,2010.0,Casual,Peter England Unisex Casual Beige Bag,Sling Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Small,Zip,Not specified,Structured,Beige,Peter England,699
2402,26438,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Spice Art Women Beaded Bow Blue Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Blue,Spice Art,1295
2403,54018,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Teal Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,KIARA,950
2404,47857,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Charcoal Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,Murcia,1350
2405,46985,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Bulchee Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,BULCHEE,3299
2406,51932,Women,Accessories,Bags,Handbags,Summer,2016.0,Casual,Nyk Women Black Vespa Handbag,Handheld Bag,Synthetic Leather,Not specified,Solid,Not specified,Regular,Zip,Not specified,Not specified,Black,Nyk,1899
2407,53659,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Grey & Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Brown",KIARA,950
2408,54488,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Green Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Orange",Lino Perros,2495
2409,46971,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Bulchee Women Wine Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,BULCHEE,3199
2410,8222,Men,Accessories,Bags,Backpacks,Winter,2016.0,Casual,Fastrack Men Red Nylon Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black",Fastrack,1695
2411,7058,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Nike Unisex Manchester Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1995
2412,20509,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Varsh Taj Teal Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Teal,Baggit,1825
2413,17985,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,U.S. Polo Assn. Unisex Laptop Grey Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,U.S. Polo Assn.,1499
2414,49561,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Spice Art Women Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Pink, Purple",Spice Art,945
2415,9794,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,ADIDAS Unisex NBA eltics Backpack Green Backpacks,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,ADIDAS,1999
2416,25249,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherette Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lino Perros,1995
2417,1559,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Travel,Quechua Blue Light Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Black",Quechua,399
2418,39484,Unisex,Accessories,Bags,Backpacks,Winter,2018.0,Casual,Wildcraft Unisex Yellow Hydrator  Backpack,Not specified,Nylon,Not specified,Solid,Ergonomic,Large,Flap,Up to 23 Litres,Not specified,"Yellow, Grey",Wildcraft,1495
2419,38132,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Wildcraft Unisex Red Zen Backpack,Not specified,Polyester,Not specified,Colourblocked,Ergonomic,Large,Zip,Up to 23 Litres,Not specified,"Red, Black",Wildcraft,2595
2420,19413,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Casual,ADIDAS Unisex Power Blue Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,1699
2421,4689,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,ADIDAS CR_BTS 3S INSP Black Silver Unisex Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",ADIDAS,1499
2422,57259,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Black Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Murcia,2450
2423,30199,Unisex,Accessories,Bags,Backpacks,Spring,2013.0,Casual,Nike Unisex Casual Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1495
2424,33378,Women,Accessories,Bags,Clutches,Fall,2012.0,Casual,Baggit Women Slap Crush Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Baggit,775
2425,49535,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Rocia Women Brown Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rocia,1990
2426,53893,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Green Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,KIARA,599
2427,15215,Men,Accessories,Bags,Backpacks,Summer,2011.0,Casual,United Colors of Benetton Black  Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,United Colors of Benetton,3299
2428,53064,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Rocia Women Brown Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rocia,1490
2429,17126,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Front Pocket Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Lino Perros,1995
2430,5300,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Casual,Reebok Unisex Athletic Yellow Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Reebok,1199
2431,27747,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Murcia,2350
2432,22007,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Murcia,1380
2433,50427,Unisex,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Unisex Blue Bag,Sling Bag,Canvas,Not specified,"Solid, Solid",Not specified,Small,Zip,Not specified,Structured,Blue,Lino Perros,1995
2434,25222,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherette Purple Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Purple,Lino Perros,1995
2435,33723,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Pieces Women Multi Coloured Purse,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Multi,Pieces,695
2436,57266,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Maroon Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,Murcia,2550
2437,24794,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Brown Casual Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,"Brown, Beige",Lino Perros,1695
2438,36063,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,OTLS Unisex Olive Green Backpack,Not specified,Synthetic,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,Olive,OTLS,899
2439,22651,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Yellow & Grey Backpack,Not specified,PU,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,"Yellow, Grey",Wildcraft,1995
2440,21488,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Kiara Women Steel Design Maroon Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Maroon,KIARA,950
2441,53894,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Beige Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Beige, Brown",KIARA,1250
2442,49532,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Rocia Women Gold Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Gold, Blue",Rocia,1390
2443,19414,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Casual,ADIDAS Unisex Cfc Graphic Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1699
2444,51961,Women,Accessories,Bags,Laptop Bag,Summer,2012.0,Casual,Yelloe Women Purple Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,yelloe,1590
2445,39483,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Wildcraft Unisex Grey Printed Laptop Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Grey,Wildcraft,2395
2446,36064,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,OTLS Unisex Mustard Brown Backpack,Not specified,Synthetic,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Mustard,OTLS,899
2447,22656,Unisex,Accessories,Bags,Messenger Bag,Winter,2015.0,Casual,Wildcraft Unisex Gear for Life Black & Blue Printed Messenger Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Wildcraft,1495
2448,57261,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Brown Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Murcia,3360
2449,22000,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Grey Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Grey,Murcia,1470
2450,25225,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Blue Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Blue,Lino Perros,1695
2451,27740,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Navy Blue Sling Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Navy Blue,Murcia,950
2452,53063,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Rocia Women Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Rocia,1690
2453,32868,Unisex,Accessories,Bags,Backpacks,Spring,2013.0,Casual,Wildcraft Unisex Acute Red and Grey Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Grey",Wildcraft,995
2454,17121,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Golden Chain Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Lino Perros,2995
2455,1939,Women,Accessories,Bags,Handbags,Summer,2011.0,Sports,Geonaute Women Large Outdoor Bag Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Geonaute,1199
2456,20934,Men,Accessories,Bags,Backpacks,Winter,2016.0,Casual,Fastrack Men Navy Blue Backpack,Not specified,Leather,Not specified,Graphic,Not specified,Large,Flap,Not specified,Not specified,Navy Blue,Fastrack,1595
2457,22009,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Murcia,1550
2458,32861,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Wildcraft Unisex Blue & Grey Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,"Grey, Blue",Wildcraft,1195
2459,17128,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Classic Purple Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Purple,Lino Perros,1695
2460,30538,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Nike Unisex Navy Blue Backpack,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,1995
2461,38755,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Nike Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1895
2462,29071,Unisex,Accessories,Bags,Backpacks,Winter,2016.0,Casual,Fastrack Unisex Green Backpack,Not specified,Polyester,Not specified,Not specified,Not specified,Large,Flap,Not specified,Not specified,Green,Fastrack,1495
2463,1930,Unisex,Accessories,Bags,Backpacks,Fall,2010.0,Sports,Quechua 22L Red Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Quechua,1499
2464,25213,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherette Pink Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Pink,Lino Perros,1695
2465,1791,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Quechua 10L Black Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Quechua,399
2466,22660,Unisex,Accessories,Bags,Handbags,Winter,2015.0,Casual,Wildcraft Unisex Gear for Life Blue Printed Sling Bag,Sling Bag,Synthetic,Not specified,"Printed, Abstract",Not specified,Regular,Zip,Not specified,Shopper,Blue,Wildcraft,1395
2467,50240,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Stoln White & Green Printed Tote Bag,Tote Bag,Synthetic,Not specified,"Printed, Graphic",Not specified,Regular,Zip,Not specified,Shopper,"White, Green, Pink",Stoln,595
2468,36052,Unisex,Accessories,Bags,Handbags,Fall,2012.0,Casual,OTLS Unisex Khaki Dual Flap Bag,Sling Bag,Canvas,Not specified,"Solid, Solid",Not specified,Small,Zip,Not specified,Structured,"Khaki, Brown",OTLS,1499
2469,4687,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,ADIDAS Load Black Silver Unisex Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",ADIDAS,2399
