,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Shape,Colour,Brand,Price
816,8683,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Sunglasses M050GR3,Aviator Sunglasses,Not specified,UV Protected Lens,Long,Green,Fastrack,2499
817,16892,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Unisex Casual Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Police,8350
818,48220,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Black Sunglasses,Oversized Sunglasses,Metal,Regular Lens,Oval,"Black, Grey",United Colors of Benetton,3450
819,30565,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Unisex Black Sunglass,Other Sunglasses,Not specified,Not specified,Long,Black,OPIUM,1785
820,23724,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men High Street Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",Ray-Ban,6390
821,48229,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Black,United Colors of Benetton,3650
822,8641,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Gradient Sunglasses P186BR1F,Oversized Sunglasses,Not specified,UV Protected Lens,Long,Brown,Fastrack,1499
823,16850,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1430
824,38195,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Grey,Polaroid,3103
825,28307,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,Steel,Fastrack,1999
826,38161,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Miami Blues,915
827,48216,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Brown,United Colors of Benetton,3050
828,16098,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Women My Fab Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Brown",MTV,1550
829,23723,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men High Street Metallic Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Metallic, Black",Ray-Ban,7990
830,38159,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Miami Blues,1615
831,30562,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Aviator Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",OPIUM,1785
832,8679,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,3399
833,16868,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Brown, Blue",I DEE,1770
834,21279,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS166-C1,Square Sunglasses,Plastic,UV Protected Lens,Long,Black,Allen Solly,2000
835,38166,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"White, Brown",Miami Blues,1137
836,48211,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Brown,United Colors of Benetton,3650
837,38192,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Grey,Polaroid,3786
838,28300,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Copper Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Fastrack,2499
839,16857,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1740
840,8646,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Sports Sunglasses P148AM3,Sports Sunglasses,Plastic,UV Protected Lens,Oval,Yellow,Fastrack,1899
841,28192,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Aviator Sunglasses,Metal,Regular Lens,Long,"Gold, Black",Ray-Ban,3990
842,17589,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Sports,Speedo Men Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Green",Speedo,2100
843,28354,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Brown Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,Brown,I DEE,2150
844,29888,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Sunglasses MAYS 1016-162,Oval Sunglasses,Polycarbonate,UV Protected Lens,Oval,Brown,Mayhem,1365
845,28166,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,"Gold, Brown",Ray-Ban,5990
846,23777,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Fuel Cell Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Black,OAKLEY,5450
847,51733,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AH218-C2,Butterfly Sunglasses,Plastic,UV Protected Lens,Oval,Brown,Allen Solly,2750
848,17314,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Pepe Jeans,3850
849,28159,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,"Metallic, Brown",Ray-Ban,4990
850,23783,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Women Fringe Brown Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Brown,OAKLEY,7150
851,28161,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Ray-Ban,4690
852,28195,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Caravan Arista Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Black",Ray-Ban,3890
853,17313,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Pepe Jeans,3450
854,51734,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AH218-C1,Rectangle Sunglasses,Plastic,Regular Lens,Long,"Grey, Black",Allen Solly,2750
855,40010,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,Black,Park Avenue,3100
856,23770,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Women Black Forsake Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OAKLEY,6175
857,28398,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1590
858,28157,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Ray-Ban,5690
859,8623,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women FT Girl Sunglasses,Oversized Sunglasses,Metal,UV Protected Lens,Long,Brown,Fastrack,2599
860,28391,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1450
861,23779,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Black Fast Jacket Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OAKLEY,13400
862,17587,Unisex,Accessories,Eyewear,Sunglasses,Summer,2017.0,Sports,Speedo Unisex Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Speedo,2300
863,29886,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Cat Eye Sunglasses 1016-102,Cateye Sunglasses,Plastic,UV Protected Lens,Oval,Purple,Mayhem,1365
864,28168,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Ray-Ban,5690
865,23746,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Unisex Highstreet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Ray-Ban,6890
866,29872,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1022-201,Rectangle Sunglasses,Metal,UV Protected Lens,Round,Gold,Mayhem,1840
867,17325,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Unisex Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Pepe Jeans,3350
868,51702,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH220-C3,Rectangle Sunglasses,Plastic,Regular Lens,Oval,"Grey, Brown",Van Heusen,1750
869,28396,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1590
870,16835,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1950
871,28362,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Metal,Not specified,Long,Black,I DEE,1950
872,49167,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Black,United Colors of Benetton,3650
873,51705,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Men Brown Sunglasses,Other Sunglasses,Metal,Regular Lens,Oval,Brown,Van Heusen,3500
874,17322,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Pepe Jeans,3450
875,29875,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Sunglasses 1021-205I,Rectangle Sunglasses,Metal,UV Protected Lens,Round,Black,Mayhem,1840
876,29881,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1019-204,Aviator Sunglasses,Metal,UV Protected Lens,Round,Black,Mayhem,1840
877,16869,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1740
878,8678,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Green Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Green,Fastrack,1699
879,38158,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Grey,Miami Blues,1615
880,30563,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Unisex Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OPIUM,1575
881,38193,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Black",Polaroid,3786
882,28301,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Black Sunglasses M069BK3,Aviator Sunglasses,Not specified,UV Protected Lens,Long,Black,Fastrack,2499
883,8647,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Denim Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Blue,Fastrack,1799
884,16856,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Red",I DEE,1230
885,38167,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Miami Blues,915
886,48210,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,Not specified,Plastic,Regular Lens,Not specified,Brown,United Colors of Benetton,3650
887,21278,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS150-C3,Rectangle Sunglasses,Plastic,Not specified,Long,Brown,Allen Solly,1850
888,30564,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Aviator Pink Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Pink",OPIUM,1875
889,48228,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Other Sunglasses,Metal,Regular Lens,Oval,Black,United Colors of Benetton,3650
890,23725,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men High Street Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",Ray-Ban,6390
891,38160,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Miami Blues,915
892,48217,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,Not specified,Plastic,Regular Lens,Not specified,Brown,United Colors of Benetton,3050
893,16099,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Women My Fab Eyewear Red Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Red, Black",MTV,1550
894,16851,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1450
895,8640,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Brown,Fastrack,1199
896,38194,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3103
897,28306,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Sunglasses,Aviator Sunglasses,Metal,UV Protected Lens,Long,"Green, Black",Fastrack,2799
898,38169,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Brown",Miami Blues,915
899,21276,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS150-C1,Rectangle Sunglasses,Plastic,Not specified,Long,Black,Allen Solly,1850
900,16090,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Men My Fab Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,MTV,1550
901,8649,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Bikers Sunglasses P040BR2,Other Sunglasses,Not specified,UV Protected Lens,Long,Brown,Fastrack,1499
902,16858,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Steel",I DEE,2050
903,21282,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Unisex Aviator Sunglasses AS201-C1,Aviator Sunglasses,Metal,Not specified,Long,"Brown, Gold",Allen Solly,3500
904,16893,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Unisex Casual Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Blue",Police,8350
905,8682,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Sunglasses M102BR1,Other Sunglasses,Not specified,UV Protected Lens,Long,Brown,Fastrack,2499
906,48221,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Brown Sunglasses,Oversized Sunglasses,Plastic,Regular Lens,Oval,Brown,United Colors of Benetton,3450
907,16867,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Green Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Green, Steel",I DEE,1950
908,8676,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,Oval Sunglasses,Not specified,Not specified,Long,Black,Fastrack,3399
909,21285,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS203-C1,Oval Sunglasses,Metal,Not specified,Long,"Gold, Brown",Allen Solly,3250
910,28308,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Sunglasses P119BR2,Rectangle Sunglasses,Not specified,UV Protected Lens,Oval,Purple,Fastrack,1499
911,50212,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Brown Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,Brown,Stoln,445
912,30555,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Black Sunglass,Other Sunglasses,Not specified,Not specified,Long,Black,OPIUM,1950
913,48219,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Brown Sunglass,Other Sunglasses,Plastic,Regular Lens,Oval,Brown,United Colors of Benetton,3450
914,23714,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",Ray-Ban,4290
915,8671,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sunglasses FTML012GPGP2,Rectangle Sunglasses,Metal,UV Protected Lens,Oval,Green,Fastrack,3399
916,16860,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1430
917,28337,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",I DEE,1590
918,48226,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Grey Sunglasses,Other Sunglasses,Metal,Regular Lens,Oval,"Black, Grey",United Colors of Benetton,3650
919,8685,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Sunglasses,Other Sunglasses,Plastic,Polarised and UV Protected Lens,Long,Brown,Fastrack,1999
920,16894,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Men Casual Blue Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Blue, Black",Police,8350
921,8625,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,Black,Fastrack,1199
922,28363,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Copper Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",I DEE,1950
923,28397,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1590
924,29880,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1019-205,Aviator Sunglasses,Metal,UV Protected Lens,Oval,Metallic,Mayhem,1840
925,17323,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Brown, Steel",Pepe Jeans,3650
926,51704,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH220-C2,Rectangle Sunglasses,Plastic,UV Protected Lens,Oval,"Purple, Black",Van Heusen,1750
927,23740,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Women Cats Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Purple,Ray-Ban,5890
928,29874,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Rectangular Sunglasses 1021-201,Rectangle Sunglasses,Metal,UV Protected Lens,Round,Gold,Mayhem,1840
929,23778,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Blue Fast Jacket Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Blue, Black",OAKLEY,12900
930,28390,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1450
931,28156,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,Gold,Ray-Ban,5990
932,8622,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sunglasses,Other Sunglasses,Metal,UV Protected Lens,Long,Black,Fastrack,1999
933,29873,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1022-206,Rectangle Sunglasses,Metal,UV Protected Lens,Oval,Blue,Mayhem,1840
934,23747,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Unisex Active Lifestyle Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Ray-Ban,6790
935,51703,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Unisex Wayfarer Sunglasses VH220-C2,Wayfarer Sunglasses,Plastic,UV Protected Lens,Oval,"Brown, Black",Van Heusen,1750
936,17324,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Pepe Jeans,3450
937,28169,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,"Gold, Brown",Ray-Ban,5290
938,29887,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Cat Eye Sunglasses 1016-104,Cateye Sunglasses,Plastic,UV Protected Lens,Oval,"Grey, Black",Mayhem,1365
939,17586,Unisex,Accessories,Eyewear,Sunglasses,Summer,2017.0,Sports,Speedo Unisex Funky Eyewear White Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"White, Black",Speedo,2100
940,28194,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,"Gold, Brown",Ray-Ban,3690
941,8614,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Brown Gradient Sunglasses,Oval Sunglasses,Metal,UV Protected Lens,Long,Brown,Fastrack,2299
942,28352,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Bronze Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Bronze,I DEE,1950
943,28160,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Metallic Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Metallic, Black",Ray-Ban,5990
944,51735,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS177-C3,Rectangle Sunglasses,Plastic,UV Protected Lens,Oval,Brown,Allen Solly,2750
945,17312,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Steel",Pepe Jeans,3350
946,40011,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Brown Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,Brown,Park Avenue,3100
947,28399,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1590
948,23771,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Women Brown Forsake Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,OAKLEY,6690
949,23785,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Women Black Beckon Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OAKLEY,4950
950,28167,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Black",Ray-Ban,5990
951,29889,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Sunglasses 1015-103,Oval Sunglasses,Plastic,UV Protected Lens,Oval,"Brown, Orange",Mayhem,1730
952,17588,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Sports,Speedo Men Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Speedo,2920
953,28355,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1950
954,28193,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Gold,Ray-Ban,3790
955,23749,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Unisex Active Lifestyle Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Red, Black",Ray-Ban,6790
956,28158,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Black",Ray-Ban,5590
957,23776,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Black Ducati Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OAKLEY,7590
