,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fit,Length,Material,Pattern,Collar,Sleeve,Weave,Details,Distress,Waist Rise,Colour,Brand,Price
2349,51507,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Women Indigo Blue Jeans,Skinny Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Clean Look,Mid-Rise,Blue,Denizen,1099.0
2350,14597,Women,Apparel,Bottomwear,Stockings,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Stockings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,United Colors of Benetton,899.0
2351,29845,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Basics Men Khaki Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Khaki,Basics,1599.0
2352,32431,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,ADIDAS Men Black Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,ADIDAS,1399.0
2353,38937,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Gini and Jony,499.0
2354,9967,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Nike Men Ad Breakline Black Track Pants,Not specified,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1495.0
2355,51351,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Spykar Women Blue Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,High-Rise,Blue,SPYKAR,2149.0
2356,22465,Women,Apparel,Bottomwear,Leggings,Fall,2011.0,Casual,Myntra Women Pink Patiala Salwar,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Myntra,599.0
2357,52520,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Pepe Jeans Men Cream Cargo Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,Pepe Jeans,2199.0
2358,39811,Men,Apparel,Bottomwear,Trousers,Spring,2013.0,Formal,Peter England Men Navy Blue Formal Trousers,Not specified,Not specified,"Polyester, Viscose Rayon",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Navy Blue,Peter England,999.0
2359,5762,Women,Apparel,Bottomwear,Shorts,Summer,2011.0,Casual,Jealous 21 Women's White Blue Shorts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Jealous 21,899.0
2360,9993,Women,Apparel,Bottomwear,Leggings,Fall,2011.0,Casual,Urban Yoga Women Anga Beige Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Urban Yoga,599.0
2361,8841,Men,Apparel,Bottomwear,Trousers,Summer,2011.0,Casual,Scullers Men Scul Cream Trousers,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,SCULLERS,1699.0
2362,13110,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Navy Blue Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Navy Blue, Red",ADIDAS,1199.0
2363,15683,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,HIGHLANDER,909.0
2364,58210,Women,Apparel,Bottomwear,Patiala,Fall,2012.0,Ethnic,Shree Women Black Printed Patiala,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Multi",Shree,399.0
2365,27913,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Scullers For Her Women Grey Trousers,Slim Fit,Not specified,"Polyester, Viscose Rayon",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,SCULLERS FOR HER,1999.0
2366,28503,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,Nike Men Tempo 2 in 1 Grey Shorts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,1995.0
2367,17924,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Nike Men Casual Navy Blue Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,1495.0
2368,33983,Women,Apparel,Bottomwear,Stockings,Summer,2012.0,Casual,Femella Women Black Stockings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Femella,450.0
2369,26835,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Highlander Men Brown Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,HIGHLANDER,1039.0
2370,29041,Men,Apparel,Bottomwear,Track Pants,Summer,2012.0,Sports,ADIDAS Men Navy Blue Track Pants,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,ADIDAS,1799.0
2371,51369,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Spykar Women Blue Capri,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,SPYKAR,1899.0
2372,9163,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Cael Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,LOCOMOTIVE,1234.0
2373,15684,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Highlander Men Classic Chinos Brown Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,HIGHLANDER,909.0
2374,9994,Women,Apparel,Bottomwear,Skirts,Summer,2011.0,Casual,Gini And Jony Girls Ac Arnia Skt Blue Skirts,Not specified,Not specified,Not specified,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Gini and Jony,999.0
2375,8846,Men,Apparel,Bottomwear,Trousers,Summer,2011.0,Casual,Scullers Men Scul Cream Trousers,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,SCULLERS,1599.0
2376,22462,Women,Apparel,Bottomwear,Leggings,Fall,2011.0,Casual,Myntra Women Mustard Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mustard,Myntra,399.0
2377,38930,Girls,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Gini and Jony Girls Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Gini and Jony,699.0
2378,51356,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Spykar Women Blue Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,SPYKAR,2249.0
2379,51500,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Women Black Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Black,Denizen,1199.0
2380,24305,Men,Apparel,Bottomwear,Tracksuits,Fall,2012.0,Sports,ADIDAS White & Navy Blue Tracksuit,Not specified,Not specified,Polyester,Not specified,Mock Collar,Long Sleeves,Not specified,Not specified,Not specified,Mid-Rise,"White, Navy Blue",ADIDAS,2799.0
2381,1567,Men,Apparel,Bottomwear,Shorts,Fall,2010.0,Sports,Artengo Men Training Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,Artengo,999.0
2382,4829,Men,Apparel,Bottomwear,Track Pants,Summer,2011.0,Sports,ADIDAS Men's Black White Track Pant,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",ADIDAS,1799.0
2383,38568,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Nike Men Black Running Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, Green",Nike,1195.0
2384,37520,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Yellow,Madagascar 3,249.0
2385,15670,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Loco Denims Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1169.0
2386,47657,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Femella Women Grey Printed Skirt,Not specified,Mini,Cotton Blend,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Cream, Black",Femella,690.0
2387,42257,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,John Players Men Blue Jeans,Slim Fit,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Clean Look,Low-Rise,Blue,John Players,1299.0
2388,26144,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,John Miller Men Striped Black Trousers,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,John Miller,999.0
2389,53741,Women,Apparel,Bottomwear,Track Pants,Summer,2012.0,Casual,ADIDAS Women Black Track Pant,Not specified,Not specified,"Polyester, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1399.0
2390,59881,Women,Apparel,Bottomwear,Stockings,Fall,2012.0,Casual,Femella Women Black Stockings,Not specified,Not specified,Elastane,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Femella,450.0
2391,26382,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Turtle Men Check Brown Trousers,Not specified,Not specified,Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Turtle,1395.0
2392,31335,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,LOCOMOTIVE,1429.0
2393,16517,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1169.0
2394,13257,Women,Apparel,Bottomwear,Capris,Fall,2011.0,Casual,Palm Tree Kids Girls Solid Purple Capris,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Purple,Palm Tree,599.0
2395,28816,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Denizen,1499.0
2396,51486,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Denizen Men Brown Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Brown,Denizen,1399.0
2397,41426,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Highlander Men Khaki Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,HIGHLANDER,1039.0
2398,30822,Women,Apparel,Bottomwear,Churidar,Summer,2012.0,Ethnic,Fabindia Women Black Mangalgiri Churidar,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Fabindia,390.0
2399,4990,Women,Apparel,Bottomwear,Shorts,Summer,2011.0,Casual,Gini and Jony Girl's Scotia White Purple Kidswear,Not specified,Not specified,Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"White, Purple",Gini and Jony,799.0
2400,39731,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Formal,Arrow Woman Grey Skirt,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Arrow Woman,1499.0
2401,8761,Women,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Puma Women's Script 3/4 Grey Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Puma,1499.0
2402,57924,Women,Apparel,Bottomwear,Leggings,Fall,2012.0,Casual,Femella Women Red Leggings,Not specified,Ankle Length,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Femella,690.0
2403,11351,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Lee Men BUD PWL Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Lee,2299.0
2404,31564,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Mark Taylor Men Striped Charcoal Trousers,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,Mark Taylor,779.0
2405,36741,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Spykar Men Aza Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,SPYKAR,1899.0
2406,43520,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Formal,French Connection Women Navy Blue Skirt,Not specified,Mini,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,French Connection,3299.0
2407,28811,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Denizen,1599.0
2408,13250,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Beige Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Palm Tree,899.0
2409,16510,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1299.0
2410,26143,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,John Miller Men Charcoal Trousers,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,John Miller,999.0
2411,24614,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,Proline Grey Shorts,Regular Fit,Not specified,Cotton,Solid,Not specified,Not specified,Knitted,Not specified,Not specified,Mid-Rise,Grey,Proline,650.0
2412,15705,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Nike Men Tennis Black Track Pants,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,2995.0
2413,1620,Men,Apparel,Bottomwear,Shorts,Fall,2010.0,Sports,Reebok Men Micro Shorts,Loose Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Blue, White",Reebok,899.0
2414,30442,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Deni Yo Men Blue Slim Fit Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,High-Rise,Blue,DENI YO,1099.0
2415,51475,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Light Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Heavy Fade,Mildly Distressed,Mid-Rise,Blue,Denizen,1699.0
2416,6896,Women,Apparel,Bottomwear,Trousers,Summer,2011.0,Casual,Forever New Women Black Trouser,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Forever New,2200.0
2417,7178,Women,Apparel,Bottomwear,Track Pants,Fall,2011.0,Casual,Jealous 21 Women Medium Dark Blue Jegging,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Jealous 21,1499.0
2418,57923,Women,Apparel,Bottomwear,Leggings,Fall,2012.0,Casual,Femella Women Navy Blue Leggings,Not specified,Ankle Length,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Femella,690.0
2419,32588,Women,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Only Women Brown Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Brown,ONLY,1295.0
2420,14876,Women,Apparel,Bottomwear,Stockings,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,United Colors of Benetton,799.0
2421,16379,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Peter England Men Solid Black Trouser,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Peter England,1399.0
2422,6862,Women,Apparel,Bottomwear,Skirts,Summer,2011.0,Casual,Forever New Women's Peach Pink Skirt,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Forever New,1400.0
2423,30825,Women,Apparel,Bottomwear,Churidar,Summer,2012.0,Ethnic,Fabindia Women Magenta Mangalgiri Churidar,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Magenta,Fabindia,390.0
2424,8905,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Indigo Nation Men Textura Brown Trousers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Indigo Nation,899.0
2425,27605,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Scullers Men Black Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,SCULLERS,1799.0
2426,41625,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Mark Taylor Men Black Trousers,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Mark Taylor,779.0
2427,2255,Men,Apparel,Bottomwear,Track Pants,Fall,2010.0,Sports,ADIDAS Men Brown Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,ADIDAS,1399.0
2428,46400,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,ADIDAS Men Grey Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey Melange,ADIDAS,1499.0
2429,16370,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Peter England Men Solid Grey Trouser,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Peter England,1299.0
2430,24848,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Flying Machine,1699.0
2431,7185,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Jealous 21 Women Supper Skinny Zipped Ankle Light Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,Jealous 21,1899.0
2432,14285,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Belmonte Men Stripe Trouser Brown Trousers,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Belmonte,1245.0
2433,40155,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini and Jony Boys Beach White Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,White,Gini and Jony,699.0
2434,27408,Women,Apparel,Bottomwear,Capris,Summer,2018.0,Casual,Jockey Women Grey Melange Knit Capris 1300,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey Melange,Jockey,629.0
2435,16519,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Washed Black Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,LOCOMOTIVE,1299.0
2436,28818,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Navy Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Navy Blue,Denizen,1599.0
2437,13259,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Palm Tree Kids Girl Washed Black Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,Palm Tree,799.0
2438,26982,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Jealous 21 Women Beige Capris,Skinny Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,Jealous 21,1799.0
2439,33498,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Doodle Kids Boy Printed Blue Shorts,Not specified,Not specified,Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Doodle,649.0
2440,46893,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Locomotive Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,"Blue, Beige",LOCOMOTIVE,1299.0
2441,30813,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Fabindia Women White Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Fabindia,530.0
2442,7182,Women,Apparel,Bottomwear,Track Pants,Fall,2011.0,Casual,Jealous 21 Women Dark Blue Jegging,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Blue",Jealous 21,1499.0
2443,41080,Women,Apparel,Bottomwear,Capris,Summer,2013.0,Casual,Allen Solly Woman Blue Capri,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Allen Solly Woman,1499.0
2444,23400,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Spykar Women Blue Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,High-Rise,Blue,SPYKAR,2149.0
2445,42261,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,John Players Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Clean Look,Low-Rise,"Blue, Beige, Beige",John Players,1399.0
2446,52235,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Pepe Jeans Men Dark Blue Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,Pepe Jeans,2399.0
2447,27602,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Scullers Men Black Trousers,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,SCULLERS,1899.0
2448,22370,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Highlander Men Solid Olive Trouser,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,HIGHLANDER,909.0
2449,54794,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Peter England Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,Peter England,1499.0
2450,6898,Women,Apparel,Bottomwear,Skirts,Summer,2011.0,Casual,Forever New Women's Formal Cream Skirt,Not specified,Mini,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,Forever New,2600.0
2451,16521,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1169.0
2452,32586,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,ONLY Women Brown Trousers,Regular Fit,Regular,"Cotton, Viscose Rayon","Solid, Solid",Not specified,Not specified,Woven,Plain,Not specified,Mid-Rise,"Brown, Brown",ONLY,1795.0
2453,13261,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Palm Tree Kids Girl Washed Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Palm Tree,799.0
2454,4952,Men,Apparel,Bottomwear,Shorts,Summer,2011.0,Casual,Gini and Jony Boy's Kimon Black Bermuda Infant Kidswear,Not specified,Not specified,Cotton,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,Gini and Jony,599.0
2455,46894,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Locomotive Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1299.0
2456,30814,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Ethnic,Fabindia Women Purple Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Fabindia,530.0
2457,53748,Women,Apparel,Bottomwear,Track Pants,Fall,2012.0,Casual,ADIDAS Women Grey Track Pants,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, White",ADIDAS,1299.0
2458,26985,Women,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Jealous 21 Women Pink Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Pink,Jealous 21,1299.0
2459,9685,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,ADIDAS Men Cress 3s3 4 Pan White Capris,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black",ADIDAS,1499.0
